s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
5130409_23193_0_0	8	1	0	0	0	0	0	0	1	1	0	0	9	0	0	0	0	0	0	0	0	0	9	0	80	89	1012	1021	H23	0	467	33316	0	0	0
1633500_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	88	102	1106	1126	H3h3a	0	495	31930	0	0	0
1629363_23193_0_0	26	1	0	0	0	0	0	0	2	1	0	0	27	0	1	0	0	0	0	0	0	0	27	0	71	98	1265	1275	U5a1b1	0	595	29877	0	0	0
1672217_23193_0_0	13	2	0	0	0	0	0	0	1	1	0	0	15	0	0	1	0	0	0	0	0	0	15	0	102	117	957	966	H7b	0	428	26320	0	0	0
1656161_23193_0_0	30	1	0	0	0	0	0	0	1	2	0	0	31	0	0	0	0	0	0	0	0	0	31	0	136	167	918	939	X2b+226	0	519	28702	0	0	0
1669964_23193_0_0	25	1	0	0	0	0	0	0	1	1	0	0	26	0	0	0	0	0	0	0	0	0	26	0	101	127	1145	1163	U5a2b4	0	507	35463	0	0	0
1642563_23193_0_0	29	3	0	0	0	0	0	0	2	2	0	0	32	0	0	1	0	0	0	0	0	0	32	0	138	170	797	807	U5a1c1a	0	450	24045	0	0	0
1641559_23193_0_0	33	1	0	0	0	0	0	0	1	2	0	0	34	0	0	0	0	0	0	0	0	0	34	0	213	247	982	996	T2b1	0	542	22700	0	0	0
1696269_23193_0_0	16	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	125	142	731	741	V2	0	392	25179	0	0	0
1674939_23193_0_0	5	1	0	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	6	0	61	67	1029	1044	H2a2a2	0	450	37473	0	0	0
1634869_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	109	122	1105	1115	H7d1	0	456	32202	0	0	0
1666190_23193_0_0	31	1	1	0	0	0	0	0	2	2	0	0	33	0	1	0	0	0	0	0	0	0	33	0	121	154	898	914	U5a1a2b1	0	477	20711	0	0	0
1687059_23193_0_0	28	2	0	0	0	0	0	0	2	3	0	0	30	0	0	0	0	0	0	0	0	0	30	0	65	95	1059	1067	X2c1a	0	524	39671	1	0	0
1643484_23193_0_0	34	3	0	0	0	0	0	0	4	1	0	0	37	0	3	1	0	0	0	0	0	0	37	0	168	205	843	853	U5b2c2	0	467	23162	0	0	0
1685116_23193_0_0	43	1	1	0	0	0	0	0	1	1	0	0	45	0	0	0	0	0	0	0	0	0	45	0	103	148	1111	1128	C7a1a	0	544	35843	0	0	0
1631615_23193_0_0	34	1	0	1	0	0	0	0	2	2	1	0	36	0	0	0	0	0	0	0	0	0	36	0	118	154	1012	1022	T1a1	0	451	31519	0	0	0
1645355_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	52	87	1175	1197	U1a1c1d	0	484	33653	0	0	0
1611566_23193_0_0	31	1	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	32	0	84	116	1044	1064	X2b	0	436	26874	0	0	0
