s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1985459_23193_0_0	12	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	132	145	875	888	H1c9a	0	409	29974	0	0	0
1978761_23193_0_0	37	1	0	0	0	0	0	0	3	1	0	0	38	0	2	0	0	0	0	0	0	0	38	0	132	170	1109	1122	U4c1	0	462	28767	0	0	0
1984502_23193_0_0	12	1	1	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	83	97	1332	1344	H1a3b	0	506	22880	0	0	0
1913824_23193_0_0	11	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	81	94	909	931	H55	0	466	30013	0	0	0
1987446_23193_0_0	36	1	0	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	0	37	0	226	263	628	637	T1a5a	0	461	29168	0	0	0
1965336_23193_0_0	10	2	0	0	0	0	0	0	1	1	0	0	12	0	0	1	0	0	0	0	0	0	12	0	121	133	736	746	H13a1a	0	440	31721	0	0	0
1962030_23193_0_0	35	3	0	0	0	0	0	0	1	1	0	0	38	0	0	2	0	0	0	0	0	0	38	0	101	139	887	896	T1a4	0	523	23176	0	0	0
1925054_23193_0_0	33	1	0	0	0	0	0	0	2	1	0	0	34	0	1	0	0	0	0	0	0	0	34	0	71	105	1085	1093	J1c2q	0	407	34141	0	0	0
1991497_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	110	141	956	971	X2b4	0	490	29038	0	0	0
1933936_23193_0_0	16	3	0	0	0	0	0	0	1	1	0	0	19	1	0	2	0	0	0	0	0	0	18	0	167	185	909	921	H11a1	0	541	27533	0	0	0
3058202_23193_0_0	29	2	0	0	0	0	0	0	1	0	0	0	31	0	0	1	0	0	0	0	0	0	31	0	86	117	907	916	U4a2h	0	406	37320	0	0	0
3045231_23193_0_0	16	1	0	0	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	17	0	56	73	1256	1279	H6a1b2d	0	500	31823	0	0	0
3042688_23193_0_0	17	1	0	0	0	0	0	0	1	1	0	0	18	0	0	0	0	0	0	0	0	0	18	0	83	101	960	974	H8c	0	465	37083	0	0	0
3023016_23193_0_0	12	2	0	0	0	0	0	0	1	1	0	0	14	0	0	1	0	0	0	0	0	0	14	0	62	76	1100	1115	H7a1	0	510	39570	0	0	0
3085470_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	69	83	1249	1272	H1a6	0	500	33163	0	0	0
3053093_23193_0_0	30	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	30	0	52	82	1439	1454	J1c3b1a	0	503	38507	1	0	0
3085931_23193_0_0	10	2	0	0	0	0	0	0	1	1	0	0	12	0	0	1	0	0	0	0	0	0	12	0	83	95	801	808	H1c	0	434	34570	0	0	0
3055818_23193_0_0	36	2	0	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	188	226	729	737	U2e1b1	0	456	29820	0	0	0
