s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2027499_23193_0_0	33	1	0	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	104	138	988	1001	T2b	0	453	26027	0	0	0
2015511_23193_0_0	32	1	1	0	0	0	0	0	3	1	0	0	34	0	2	0	0	0	0	0	0	0	34	0	228	262	738	750	U5b1e1	0	432	26624	0	0	0
2086746_23193_0_0	11	2	1	0	0	0	0	0	1	1	0	0	14	0	0	1	0	0	0	0	0	0	14	0	170	184	368	372	H5a1	0	434	26438	0	0	0
2026314_23193_0_0	32	1	1	0	0	0	0	0	2	3	0	0	34	0	0	0	0	0	0	0	0	0	34	0	80	114	1158	1176	T2b21	0	502	34282	0	0	0
2038327_23193_0_0	13	2	0	0	0	0	0	0	1	1	0	0	15	0	0	1	0	0	0	0	0	0	15	0	65	80	1564	1583	H1g1	0	459	31715	0	0	0
2029266_23193_0_0	36	1	0	0	0	0	0	0	2	1	0	0	37	0	1	0	0	0	0	0	0	0	37	0	108	145	845	863	X2b6	0	519	25748	0	0	0
2032681_23193_0_0	30	3	0	0	0	0	0	0	1	1	0	0	33	0	0	1	0	0	0	0	0	0	33	0	136	169	1064	1081	U5b2b4a	0	464	33606	1	0	0
2019527_23193_0_0	31	1	0	0	1	0	0	0	1	1	0	0	33	0	0	0	0	1	0	0	0	0	33	0	78	111	947	963	J2b1a	0	442	33889	0	0	0
2018924_23193_0_0	34	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	137	171	802	811	T2b	0	375	25825	0	0	0
2099792_23193_0_0	38	1	0	0	0	0	0	0	2	1	0	0	39	0	1	0	0	0	0	0	0	0	39	0	96	135	1193	1207	J1b1a1+146	0	465	21938	0	0	0
2045615_23193_0_0	14	3	0	0	0	0	0	0	1	2	0	0	17	0	0	1	0	0	0	0	0	0	17	0	211	228	643	652	H1bc	0	450	28788	0	0	0
2030435_23193_0_0	10	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	116	127	945	959	H3aa	0	467	32616	0	0	0
2016990_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	107	136	1084	1101	U4c2a	0	565	28291	0	0	0
2067081_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	94	123	1100	1119	U5b1+16189+@16192	0	555	30208	0	0	0
2041462_23193_0_0	37	2	0	0	0	0	0	0	2	1	0	0	39	0	1	1	0	0	0	0	0	0	39	0	166	205	738	749	T2g2	0	451	24673	0	0	0
2088186_23193_0_0	10	2	0	0	0	0	0	0	1	1	0	0	12	0	0	1	0	0	0	0	0	0	12	0	250	262	723	731	H3t	0	513	26545	0	0	0
2030955_23193_0_0	37	1	0	0	0	0	0	0	2	1	0	0	38	0	1	0	0	0	0	0	0	0	38	0	285	323	862	880	K1a4a1a+195	0	454	26196	0	0	0
2087866_23193_0_0	38	1	0	0	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	39	0	114	153	956	970	K1a4a1b1	0	412	25956	0	0	0
