s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1479917_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	76	87	1417	1435	H24a	0	494	44318	0	0	0
1477361_23193_0_0	30	1	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	31	0	65	96	1021	1031	J1c1a	0	590	36786	0	0	0
1463732_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	109	123	805	819	H5b1	0	465	36339	0	0	0
1465158_23193_0_0	15	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	16	0	52	68	1306	1322	V11	0	595	36958	0	0	0
1449758_23193_0_0	13	3	0	0	0	0	0	0	1	2	0	0	16	0	0	2	0	0	0	0	0	0	16	0	140	156	924	941	V16	0	414	46732	0	0	0
1492772_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	90	125	1219	1236	L3e1e1	0	492	39918	0	0	0
1466682_23193_0_0	39	3	0	0	0	0	0	0	3	1	0	0	42	0	1	1	0	0	0	0	0	0	42	0	53	95	1083	1094	M5c1	0	479	40595	0	0	0
1422198_23193_0_0	33	3	0	0	0	0	0	0	2	1	0	0	36	0	1	2	0	0	0	0	0	0	36	0	116	152	835	847	M35b1	0	427	36855	0	0	0
1427954_23193_0_0	33	2	1	0	0	0	0	0	1	1	0	0	36	0	0	1	0	0	0	0	0	0	36	0	69	105	1129	1143	K1c1b	0	473	34987	0	0	0
1477481_23193_0_0	34	1	0	0	0	0	0	0	2	1	0	0	35	0	1	0	0	0	0	0	0	0	35	0	25	60	1748	1769	U5b2a2b	0	498	37597	1	0	0
1417333_23193_0_0	33	1	0	2	1	0	0	0	2	1	3	0	37	0	0	0	0	0	0	0	0	0	37	0	99	136	862	870	T1a1	0	569	37747	0	0	0
1435495_23193_0_0	28	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	135	163	715	727	U4a	0	488	37284	0	0	0
5762845_23193_0_0	36	2	0	0	0	0	0	0	2	1	0	0	38	0	1	1	0	0	0	0	0	0	38	0	173	211	592	601	U4b1b1b	0	456	26337	0	0	0
5789323_23193_0_0	77	1	1	0	0	0	0	0	1	1	0	0	79	0	0	0	0	0	0	0	0	0	79	0	54	133	1209	1224	L1b1a10	0	506	37793	0	0	0
5700593_23193_0_0	39	3	0	0	0	0	0	0	1	1	0	0	42	0	0	1	0	0	0	0	0	0	42	0	121	163	692	699	K1b1a1d1	0	416	31006	0	0	0
5768011_23193_0_0	38	1	0	0	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	39	0	102	141	1171	1185	J1b1a1a	0	453	35119	0	0	0
5796796_23193_0_0	27	1	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	89	117	957	973	X2c1	0	458	29433	0	0	0
5778204_23193_0_0	29	1	0	0	0	0	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	30	0	43	73	1624	1644	J1c2	0	533	26452	0	0	0
