s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
3081475_23193_0_0	10	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	123	134	1087	1107	H5a1	0	483	38021	0	0	0
3071446_23193_0_0	34	1	1	0	0	0	0	0	1	2	0	0	36	0	0	0	0	0	0	0	0	0	36	0	101	137	812	830	T2+16189	0	442	36177	1	0	0
3095305_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	83	96	1075	1087	H1ak	0	448	36866	0	0	0
3009663_23193_0_0	30	1	1	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	81	113	917	923	U3a1c	0	507	33941	0	0	0
3093850_23193_0_0	35	1	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	136	172	1008	1025	K2b1a1	0	560	50893	1	0	0
3041619_23193_0_0	12	2	0	0	0	0	0	0	2	1	0	0	14	0	1	1	0	0	0	0	0	0	14	0	121	135	937	949	H	0	524	36729	0	0	0
3039300_23193_0_0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	89	103	917	925	H1i2a	0	510	42553	0	0	0
3015047_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	85	98	944	953	H1bb	0	595	37564	0	0	0
3004389_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	60	72	1369	1390	H24a	0	444	40631	0	0	0
3059769_23193_0_0	13	2	1	0	0	0	0	0	1	1	0	0	16	0	0	1	0	0	0	0	0	0	16	0	108	124	945	953	H3g1b	0	475	33232	0	0	0
3012555_23193_0_0	36	1	0	0	0	0	0	0	3	1	0	0	37	0	2	0	0	0	0	0	0	0	37	0	126	163	1095	1114	T2e1	0	425	35118	0	0	0
3088225_23193_0_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	45	1343	1362	H2a2a1	0	554	36336	0	0	0
3004567_23193_0_0	19	1	1	0	0	0	0	0	3	1	0	0	21	0	2	0	0	0	0	0	0	0	21	0	46	67	1410	1429	H4a1a2a	0	468	38014	0	0	0
3097284_23193_0_0	36	1	1	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	38	0	81	119	1059	1071	A12a	0	505	35362	0	0	0
3067329_23193_0_0	37	1	1	0	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	39	0	46	85	1549	1561	L3d1c1	0	512	40128	0	0	0
3040013_23193_0_0	10	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	166	177	1128	1142	H5a1	0	476	26786	0	0	0
3020387_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	108	118	1313	1331	H1j	0	412	27116	0	0	0
3098860_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	48	61	1163	1188	H1c1	0	474	34108	0	0	0
