s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
3165553_23193_0_0	33	1	0	0	1	0	0	0	1	1	0	0	35	0	0	0	0	1	0	0	0	0	35	0	72	107	1017	1028	T2b2b1	0	535	31458	0	0	0
3195146_23193_0_0	14	2	0	0	0	0	0	0	2	2	0	0	16	0	1	1	0	0	0	0	0	0	16	0	104	120	816	824	H5b2	0	417	34020	0	0	0
3178313_23193_0_0	38	1	1	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	40	0	139	179	972	991	T2f1a1	0	537	23607	0	0	0
3127395_23193_0_0	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	90	101	965	977	H1ae1	0	420	33262	0	0	0
3172354_23193_0_0	32	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	32	0	149	181	698	704	U5b2a1a1	0	472	34932	0	0	0
3188560_23193_0_0	36	1	0	0	0	0	0	0	2	1	0	0	37	0	1	0	0	0	0	0	0	0	37	0	122	159	859	867	J1b1a1	0	454	32522	0	0	0
3142520_23193_0_0	16	2	1	0	0	0	0	0	1	2	0	0	19	0	0	1	0	0	0	0	0	0	19	0	101	120	833	842	H5a1c1a	0	515	30202	0	0	0
3181707_23193_0_0	36	2	0	0	0	0	0	0	2	1	0	0	38	0	1	1	0	0	0	0	0	0	38	0	106	144	835	847	J1b1a1	0	497	33692	0	0	0
3177339_23193_0_0	39	1	1	0	0	0	0	0	1	1	0	0	41	0	0	0	0	0	0	0	0	0	41	0	36	77	1791	1811	L3f1b3	0	407	30927	0	0	0
3120661_23193_0_0	31	1	0	0	0	0	0	0	2	1	0	0	32	0	1	0	0	0	0	0	0	0	32	0	209	241	570	578	J1c8a1	0	579	25225	0	0	0
3125698_23193_0_0	33	1	0	0	0	0	0	0	1	0	0	0	34	0	1	0	0	0	0	0	0	0	34	0	117	151	1071	1087	T2b4+152	0	395	39497	0	0	0
3197667_23193_0_0	12	1	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	95	109	849	860	H5a1j	0	474	26425	0	0	0
3190775_23193_0_0	12	3	0	0	0	0	0	0	1	2	0	0	15	0	0	2	0	0	0	0	0	0	15	0	126	141	587	595	H1ak	0	502	28142	0	0	0
3145209_23193_0_0	33	2	0	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	120	155	1138	1155	T2b4+152	0	547	27753	0	0	0
3172268_23193_0_0	15	1	1	0	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	17	0	117	134	1028	1039	H4a1a1a	0	484	58403	0	0	0
3107264_23193_0_0	35	1	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	49	85	1303	1314	W1+119	0	436	40095	0	0	0
3181828_23193_0_0	35	3	0	0	0	0	0	0	1	3	0	0	38	0	0	2	0	0	0	0	0	0	38	0	192	230	688	691	T2b	0	513	30481	0	0	0
3174296_23193_0_0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	107	110	740	747	H2a2a1b	0	413	34569	0	0	0
