s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2187001_23193_0_0	11	1	1	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	116	129	1039	1051	H27	0	520	26383	0	0	0
2160197_23193_0_0	37	4	0	1	0	0	0	0	4	1	1	0	42	1	1	2	0	0	0	0	0	0	41	0	157	198	718	731	T1a1i	0	519	24759	0	0	0
2139810_23193_0_0	40	1	0	0	0	0	0	0	1	1	0	0	41	0	0	0	0	0	0	0	0	0	41	0	19	60	3500	3550	W5a1a	0	503	23221	0	0	0
2182976_23193_0_0	36	3	0	0	0	0	0	0	1	1	0	0	39	0	0	2	0	0	0	0	0	0	39	0	113	152	886	896	T2g2a	0	485	29514	0	0	0
2102860_23193_0_0	31	3	0	0	0	0	0	0	2	1	0	0	34	0	0	1	0	0	0	0	0	0	34	0	223	257	1058	1071	K1a10a	0	416	31335	0	0	0
2149426_23193_0_0	41	1	0	0	0	0	0	0	3	2	0	0	42	0	2	0	0	0	0	0	0	0	42	0	197	239	728	737	J1b1a1a	0	488	26996	0	0	0
2170508_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	69	83	1179	1199	H3n	0	435	31946	0	0	0
2179269_23193_0_0	36	1	0	0	0	0	0	0	2	1	0	0	37	0	1	0	0	0	0	0	0	0	37	0	69	106	1178	1194	K2b1a2	0	442	34164	0	0	0
2126435_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	46	56	1248	1264	H1	0	440	23709	0	0	0
2174503_23193_0_0	38	1	0	0	0	0	0	0	2	1	0	0	39	0	1	0	0	0	0	0	0	0	39	0	84	123	854	865	W5a2	0	544	20925	0	0	0
2141972_23193_0_0	34	1	0	0	0	0	0	0	2	1	0	0	35	0	1	0	0	0	0	0	0	0	35	0	142	177	755	769	K1a2a1	0	479	26540	0	0	0
2171075_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	59	73	1319	1337	H1a1	0	474	26422	0	0	0
2142306_23193_0_0	12	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	133	146	915	929	H5b4	0	495	37262	0	0	0
2183940_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	103	113	920	931	H1as	0	487	25050	0	0	0
2169750_23193_0_0	13	0	0	0	0	0	0	0	1	0	0	0	13	0	1	0	0	0	0	0	0	0	13	0	132	145	521	528	H3c2b	0	474	28560	0	0	0
2175934_23193_0_0	8	2	0	0	0	0	0	0	1	1	0	0	10	0	0	1	0	0	0	0	0	0	10	0	90	100	841	852	H2a5b	0	427	28556	0	0	0
2121998_23193_0_0	29	1	0	0	0	0	0	0	2	1	0	0	30	0	1	0	0	0	0	0	0	0	30	0	149	179	806	815	U5a1a1c	0	583	24276	0	0	0
2196894_23193_0_0	30	2	0	0	0	0	0	0	2	1	0	0	32	0	1	1	0	0	0	0	0	0	32	0	173	205	571	578	U3a1c	0	533	20115	0	0	0
