s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
5613925_23193_0_0	39	1	0	0	0	0	0	0	1	1	0	0	40	0	0	0	0	0	0	0	0	0	40	0	64	104	1574	1591	W5a1a1	0	449	27962	0	0	0
5635983_23193_0_0	33	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	33	0	125	158	666	674	W1	0	459	25077	0	0	0
5611777_23193_0_0	29	1	0	0	0	0	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	30	0	127	157	785	798	U3a1c1	0	472	26341	0	0	0
5689930_23193_0_0	34	1	0	0	0	0	0	0	2	2	0	0	35	0	1	0	0	0	0	0	0	0	35	0	446	481	583	588	T2b4+152	0	441	20647	0	0	0
5604213_23193_0_0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	79	92	1138	1160	H1g1	0	526	30469	0	0	0
5606120_23193_0_0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	117	130	837	847	H3v1	0	449	31183	0	0	0
5647983_23193_0_0	33	1	1	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	57	92	1352	1366	K1a1a	0	403	38370	0	0	0
5673171_23193_0_0	33	1	1	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	75	110	912	927	U5a1a2a1a	0	494	26439	1	0	0
5618863_23193_0_0	39	1	0	0	0	0	0	0	1	1	0	0	40	0	0	0	0	0	0	0	0	0	40	0	91	131	1028	1044	J2a1a1a2	0	532	20434	0	0	0
5689676_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	188	220	825	831	U4b1a4	0	502	24848	0	0	0
5698092_23193_0_0	80	1	1	0	0	0	0	0	2	1	0	0	82	0	1	0	0	0	0	0	0	0	82	0	107	189	977	985	L1b1a18	0	405	28426	0	0	0
5629801_23193_0_0	29	1	0	0	0	0	0	0	2	1	0	0	30	0	1	0	0	0	0	0	0	0	30	0	120	150	826	839	X2c1a	0	509	28231	0	0	0
5697661_23193_0_0	26	1	1	0	0	0	0	0	1	1	0	0	28	0	0	0	0	0	0	0	0	0	28	0	48	76	1435	1453	U5b1d1	0	406	27831	0	0	0
5650113_23193_0_0	39	3	0	0	0	0	0	0	3	0	0	0	42	1	2	1	0	0	0	0	0	0	41	0	182	223	869	887	U4a3a	0	406	28124	0	0	0
5665966_23193_0_0	13	2	0	0	0	0	0	0	1	1	0	0	15	0	0	1	0	0	0	0	0	0	15	0	146	161	927	943	H1c3	0	413	26323	1	0	0
5604559_23193_0_0	29	3	0	0	0	0	0	0	1	0	0	0	32	1	0	1	0	0	0	0	0	0	31	0	84	115	1354	1368	U5b2c2	0	478	41244	0	0	0
5639377_23193_0_0	35	3	1	0	0	0	0	0	3	1	0	0	39	0	2	2	0	0	0	0	0	0	39	0	186	225	833	842	K1c1b	0	504	27380	0	0	0
5665579_23193_0_0	34	1	0	0	0	0	0	0	2	1	0	0	35	0	1	0	0	0	0	0	0	0	35	0	157	192	717	727	J1c1b1a1	0	519	26289	0	0	0
