s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
3060738_23193_0_0	11	3	1	0	0	0	0	0	1	2	0	0	15	0	0	2	0	0	0	0	0	0	15	0	160	175	607	616	H5a1	0	476	34017	0	0	0
3003793_23193_0_0	34	1	0	0	0	0	0	0	1	2	0	0	35	0	0	0	0	0	0	0	0	0	35	0	125	160	862	872	U4b1b1a	0	506	29478	0	0	0
3016629_23193_0_0	40	1	0	0	0	0	0	0	1	1	0	0	41	0	0	0	0	0	0	0	0	0	41	0	56	97	1221	1242	J2a1a1a2	0	453	36386	0	0	0
3049776_23193_0_0	30	0	0	0	0	0	0	0	1	0	0	0	30	0	1	0	0	0	0	0	0	0	30	0	203	233	635	641	U4a	0	421	29842	0	0	0
3077049_23193_0_0	9	2	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	97	108	1055	1072	H3+152	0	521	38020	0	0	0
3053195_23193_0_0	15	1	0	0	1	0	0	0	2	1	0	0	17	0	1	0	0	0	0	0	0	0	17	0	87	104	985	995	H1cj	0	467	39381	0	0	0
3005049_23193_0_0	27	2	0	0	0	0	0	0	2	1	0	0	29	0	1	1	0	0	0	0	0	0	29	0	78	107	1088	1105	U5a2	0	502	33329	0	0	0
3057669_23193_0_0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	86	100	1126	1139	H5a6	0	426	31001	0	0	0
3006989_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	77	109	1417	1431	U5b2a2b1	0	509	38859	0	0	0
3081098_23193_0_0	37	0	0	0	0	0	0	0	1	0	0	0	37	0	1	0	0	0	0	0	0	0	37	0	82	119	1122	1144	U2e1g	0	534	35143	0	0	0
3015480_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	104	117	1048	1057	H3g1	0	452	30486	0	0	0
3046827_23193_0_0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	107	119	815	825	H1g1	0	572	34055	0	0	0
3090612_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	68	100	1613	1635	J1c5a	0	432	35828	0	0	0
3008336_23193_0_0	35	0	0	0	0	0	0	0	1	0	0	0	35	0	1	0	0	0	0	0	0	0	35	0	106	141	942	949	T2a1a2	0	504	32647	0	0	0
3047261_23193_0_0	27	1	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	63	91	1078	1088	J1c3	0	445	32799	0	0	0
3023633_23193_0_0	17	2	0	0	0	0	0	0	1	2	0	0	19	0	0	1	0	0	0	0	0	0	19	0	123	142	637	641	V15a	0	510	34975	0	0	0
3046071_23193_0_0	36	1	0	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	0	37	0	48	85	1832	1859	K1a1b1a	0	437	32277	0	0	0
3089779_23193_0_0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	58	70	1123	1148	H1b	0	477	34957	0	0	0
