s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2018991_23193_0_0	41	1	1	0	0	0	0	0	1	1	0	0	43	0	0	0	0	0	0	0	0	0	43	0	120	163	1092	1109	L3d1a1	0	448	27973	0	0	0
2057299_23193_0_0	20	2	1	0	0	0	0	0	1	2	0	0	23	0	0	1	0	0	0	0	0	0	23	0	107	130	1002	1015	H4a1a4b	0	486	31700	0	0	0
2087850_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	67	82	856	869	H1b3	0	506	25666	0	0	0
2058829_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	167	198	678	688	J1c1b	0	505	27805	0	0	0
2001656_23193_0_0	12	1	0	0	0	0	0	0	1	2	0	0	13	0	0	0	0	0	0	0	0	0	13	0	109	122	792	804	H1j	0	538	32064	0	0	0
2071136_23193_0_0	41	1	1	0	0	0	0	0	1	1	0	0	43	0	0	0	0	0	0	0	0	0	43	0	75	118	1544	1565	L3e3b	0	600	34690	0	0	0
2035943_23193_0_0	35	1	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	36	0	174	210	629	636	T2b33	0	395	35790	0	0	0
2039088_23193_0_0	16	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	132	149	663	670	V15a	0	597	19953	0	0	0
2028707_23193_0_0	31	0	1	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	32	0	97	129	802	812	K1c1	0	499	25934	0	0	0
2077987_23193_0_0	35	1	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	80	116	963	982	K1a2a1	0	464	29221	0	0	0
2040869_23193_0_0	12	1	0	0	0	0	0	0	2	1	0	0	13	0	1	0	0	0	0	0	0	0	13	0	151	164	692	704	H28	0	392	25857	0	0	0
2065704_23193_0_0	31	2	0	0	0	0	0	0	1	1	0	0	33	0	0	1	0	0	0	0	0	0	33	0	124	157	893	904	T2b	0	542	22260	0	0	0
2090743_23193_0_0	11	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	132	144	827	836	H1u	0	547	28685	0	0	0
2034902_23193_0_0	42	1	0	0	1	0	0	0	1	1	0	0	44	0	0	0	0	1	0	0	0	0	44	0	93	137	761	770	J2a1a1a2	0	528	29301	0	0	0
2019609_23193_0_0	11	3	0	0	0	0	0	0	1	1	0	0	14	1	0	2	0	0	0	0	0	0	13	0	70	83	1045	1060	H10e1a	0	424	25827	0	0	0
2042375_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	103	134	914	925	J1c3f	0	535	35988	0	0	0
2099556_23193_0_0	16	2	0	0	0	0	0	0	1	0	0	0	18	0	0	1	0	0	0	0	0	0	18	0	109	127	750	758	H6a1a	0	558	29132	0	0	0
2016593_23193_0_0	34	2	0	0	0	0	0	0	3	1	0	0	36	1	2	1	0	0	0	0	0	0	35	0	153	188	883	888	J2b1a+16311	0	505	36494	1	0	0
