s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1788869_23193_0_0	32	3	0	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	170	205	698	708	K1a10a	0	449	26109	0	0	0
1758356_23193_0_0	37	3	0	0	0	0	0	0	3	1	0	0	40	1	1	1	0	0	0	0	0	0	39	0	106	145	1079	1091	T2b5	0	454	27407	0	0	0
1736646_23193_0_0	15	2	0	0	0	0	0	0	2	1	0	0	17	0	1	1	0	0	0	0	0	0	17	0	153	170	806	810	V+150	0	561	33838	0	0	0
1741272_23193_0_0	10	2	0	0	0	0	0	0	1	1	0	0	12	0	0	1	0	0	0	0	0	0	12	0	156	168	761	771	H66a	0	519	30211	0	0	0
1781197_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	59	70	1167	1188	H24b	0	548	34853	0	0	0
1737288_23193_0_0	13	2	0	0	0	0	0	0	1	1	0	0	15	1	0	1	0	0	0	0	0	0	14	0	106	120	819	827	H3ap	0	455	33061	0	0	0
1747433_23193_0_0	12	1	1	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	66	80	1234	1251	H14a	0	525	30675	0	0	0
1705489_23193_0_0	33	1	0	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	162	196	804	816	J1c1b1a	0	430	28715	0	0	0
1730355_23193_0_0	37	2	2	0	0	0	0	0	3	1	0	0	41	0	2	1	0	0	0	0	0	0	41	0	214	255	905	915	M30c	0	522	26658	1	0	0
1781885_23193_0_0	27	1	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	132	160	916	925	U5a1a1	0	516	28234	0	0	0
1702785_23193_0_0	36	1	0	2	0	0	0	0	2	2	2	0	39	0	0	0	0	0	0	0	0	0	39	0	125	164	1138	1154	T1a1a1	0	364	21906	0	0	0
1719810_23193_0_0	20	2	0	0	0	0	0	0	1	1	0	0	22	0	0	1	0	0	0	0	0	0	22	0	116	138	906	918	HV0+195	0	482	27064	0	0	0
1715250_23193_0_0	31	1	1	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	131	164	998	1008	K1c1	0	416	29623	0	0	0
1763748_23193_0_0	11	2	0	0	0	0	0	0	2	2	0	0	13	0	0	0	0	0	0	0	0	0	13	0	103	116	961	975	H1bb	0	485	35729	1	0	0
1760638_23193_0_0	31	1	0	0	0	0	0	0	2	1	0	0	32	0	1	0	0	0	0	0	0	0	32	0	56	88	1313	1332	K2a	0	411	30633	0	0	0
1714629_23193_0_0	17	1	1	0	0	0	0	0	1	1	0	0	19	0	0	0	0	0	0	0	0	0	19	0	83	102	1445	1468	H4a1a1a	0.019	441	26622	1	0	0
1769209_23193_0_0	35	1	0	0	1	0	0	0	3	1	1	0	37	0	2	0	0	0	0	0	0	0	37	0	253	290	683	692	U5b2a4	0	531	28022	0	0	0
