s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
5598863_23193_0_0	41	3	0	0	0	0	0	0	1	2	0	0	44	0	0	1	0	0	0	0	0	0	44	0	164	208	626	636	U2e1'2'3	0	390	23951	1	0	0
5557854_23193_0_0	12	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	170	183	907	926	H1b1+16362	0	447	31808	0	0	0
5598371_23193_0_0	8	1	1	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	224	234	687	697	H43	0	414	26562	0	0	0
5547530_23193_0_0	32	2	0	0	0	0	0	0	1	1	0	0	34	0	0	1	0	0	0	0	0	0	34	0	138	172	869	880	J1c5a	0	395	29566	0	0	0
5534790_23193_0_0	32	2	0	0	0	0	0	0	2	2	0	0	34	0	1	1	0	0	0	0	0	0	34	0	377	411	700	708	R1b	0	448	29849	0	0	0
5545535_23193_0_0	9	1	0	0	0	0	0	0	1	2	0	0	10	0	0	0	0	0	0	0	0	0	10	0	84	94	999	1015	H69	0	473	36657	0	0	0
5592010_23193_0_0	10	2	0	0	0	0	0	0	2	1	0	0	12	0	1	1	0	0	0	0	0	0	12	0	151	163	794	806	H16b	0	502	30037	0	0	0
5519905_23193_0_0	14	2	0	0	0	0	0	0	2	1	0	0	16	0	1	1	0	0	0	0	0	0	16	0	112	128	958	970	H5a2	0	534	29631	1	0	0
5599202_23193_0_0	11	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	99	111	912	919	H5a1b	0	594	23456	0	0	0
5572379_23193_0_0	26	1	0	0	0	0	0	0	1	1	0	0	27	0	0	0	0	0	0	0	0	0	27	0	180	207	711	718	U5a2c4	0	478	29253	0	0	0
5500988_23193_0_0	35	1	1	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	0	37	0	101	138	1195	1207	K1a	0	477	37009	0	0	0
5539882_23193_0_0	31	2	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	141	174	608	611	J1d3a2	0	384	30749	0	0	0
5572959_23193_0_0	9	2	0	0	0	0	0	0	1	0	0	0	11	1	0	1	0	0	0	0	0	0	10	0	121	131	1080	1088	H48	0	455	29119	0	0	0
5545436_23193_0_0	33	2	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	77	112	1218	1236	K1a3a	0	593	23439	0	0	0
5503791_23193_0_0	43	1	0	0	0	0	0	0	1	0	0	0	44	0	1	0	0	0	0	0	0	0	44	0	225	269	604	616	I1a1d	0	413	26663	0	0	0
5524957_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	68	82	1190	1207	H1c1a	0	490	30350	0	0	0
5563985_23193_0_0	30	1	1	0	0	0	0	0	2	2	0	0	32	0	0	0	0	0	0	0	0	0	32	0	147	179	1055	1069	J1c5a	0	424	24454	0	0	0
5598485_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	40	54	1372	1386	H5s	0	621	26401	0	0	0
