s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1946463_23193_0_0	36	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	99	136	927	940	T1a1a1	0	478	36446	0	0	0
1983380_23193_0_0	20	1	0	0	0	0	0	0	2	0	0	0	21	0	2	0	0	0	0	0	0	0	21	0	144	165	727	734	HV9a1a	0	454	34109	0	0	0
1935201_23193_0_0	36	1	0	0	0	0	1	0	1	2	0	0	38	0	0	0	0	0	0	0	0	0	38	0	112	150	825	843	N1a1a1a1	0	398	24096	0	0	0
1959405_23193_0_0	31	2	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	114	147	890	897	U4b1b1	0	474	27197	0	0	0
1905753_23193_0_0	11	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	70	82	1160	1173	H10e1	0	492	28325	0	0	0
1912866_23193_0_0	29	2	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	95	126	978	990	U5b1d1c	0	460	29497	0	0	0
1994151_23193_0_0	15	2	1	0	0	0	0	0	1	1	0	0	18	0	0	1	0	0	0	0	0	0	18	0	59	77	1171	1181	H5a1c1a	0	516	29183	0	0	0
1956944_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	233	246	1269	1288	H1a3a	0	412	30960	0	0	0
1992672_23193_0_0	34	1	0	1	1	0	0	0	2	1	2	0	37	0	0	0	0	0	0	0	0	0	37	0	101	138	941	955	T2a1a	0	434	25575	0	0	0
1959339_23193_0_0	42	2	0	0	0	0	0	0	1	1	0	0	44	0	0	0	0	0	0	0	0	0	44	0	46	90	1445	1491	I1a1d	0	454	27871	0	0	0
1975675_23193_0_0	21	1	0	0	0	0	0	0	1	1	0	0	22	0	0	0	0	0	0	0	0	0	22	0	30	52	1612	1631	H5a4a1a	0	469	21214	0	0	0
1925800_23193_0_0	28	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	46	74	1476	1495	J1c5	0	561	36238	0	0	0
1982632_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	56	91	1190	1211	I2	0	456	23670	1	0	0
1936748_23193_0_0	14	2	0	0	0	0	0	0	1	1	0	0	16	0	0	1	0	0	0	0	0	0	16	0	87	103	781	789	H6a1a3	0	479	30268	0	0	0
1953672_23193_0_0	10	2	0	0	0	0	0	0	1	1	0	0	12	0	0	1	0	0	0	0	0	0	12	0	136	148	931	948	H1b1	0	471	23084	0	0	0
1944458_23193_0_0	14	1	0	0	0	0	0	0	1	2	0	0	15	0	0	0	0	0	0	0	0	0	15	0	73	88	1202	1218	H1j2	0	468	25515	0	0	0
1979946_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	96	109	868	879	H1a	0	602	30832	0	0	0
1976734_23193_0_0	32	3	0	0	0	0	0	0	2	1	0	0	35	0	1	2	0	0	0	0	0	0	35	0	155	190	738	746	R2b	0	567	31050	0	0	0
