s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1392972_23193_0_0	33	2	0	0	0	0	0	0	2	2	0	0	35	0	1	1	0	0	0	0	0	0	35	0	144	179	710	718	U5b2b3b	0	441	29027	1	0	0
1342613_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	94	126	1008	1024	U3a1c1	0	398	30246	0	0	0
1394535_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	67	77	925	944	H1	0	399	22462	0	0	0
1308210_23193_0_0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	136	146	763	773	H	0	480	26209	0	0	0
1332618_23193_0_0	40	1	0	1	0	0	0	0	3	1	0	0	42	0	1	0	0	0	0	0	0	0	42	0	89	131	1182	1198	U2e2a1c	0	472	31781	0	0	0
1325191_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	101	114	792	806	H1b1	0	468	32305	0	0	0
1301319_23193_0_0	10	1	0	0	0	0	0	0	1	2	0	0	11	0	0	0	0	0	0	0	0	0	11	0	119	130	774	783	H56	0	497	31492	0	0	0
1395442_23193_0_0	11	1	0	0	0	0	0	0	1	2	0	0	12	0	0	0	0	0	0	0	0	0	12	0	80	92	1561	1580	HV+16311	0	469	38674	0	0	0
1358114_23193_0_0	10	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	202	213	615	623	H5a1	0	508	29382	0	0	0
1323916_23193_0_0	12	2	0	0	0	0	0	0	1	2	0	0	14	0	0	1	0	0	0	0	0	0	14	0	163	177	771	780	H1c5	0	448	31446	1	0	0
1378422_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	81	113	995	1005	J1c2	0	475	31904	0	0	0
1327923_23193_0_0	15	1	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	61	77	1088	1102	H13a2b2	0	450	30760	0	0	0
1307005_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	102	137	1024	1042	J1b8	0	495	37693	0	0	0
1309109_23193_0_0	11	1	0	0	0	0	0	0	2	1	0	0	12	0	1	0	0	0	0	0	0	0	12	0	101	113	1211	1230	H3q	0	390	36116	0	0	0
1335606_23193_0_0	37	2	1	0	0	0	0	0	1	1	0	0	40	0	0	1	0	0	0	0	0	0	40	0	89	129	875	890	T2f1a1	0	402	33559	0	0	0
1322847_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	51	64	1437	1451	H1bc	0	501	44643	0	0	0
1383339_23193_0_0	32	1	1	0	0	0	0	0	1	2	0	0	34	0	0	0	0	0	0	0	0	0	34	0	154	188	598	606	K1c1b	0	478	32346	0	0	0
1309612_23193_0_0	29	2	1	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	67	99	1103	1115	W	0	509	32495	1	0	0
