s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
3012666_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	108	121	747	759	H1ab	0	508	40614	1	0	0
3061440_23193_0_0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	42	56	1490	1503	H1	0	527	46451	0	0	0
3036557_23193_0_0	42	2	0	0	0	0	0	0	3	2	0	0	44	0	1	0	0	0	0	0	0	0	44	0	96	140	1012	1019	K1a1b2a1a	0	483	34971	0	0	0
3041533_23193_0_0	14	1	0	0	0	0	0	0	1	2	0	0	15	0	0	0	0	0	0	0	0	0	15	0	70	85	901	910	H13a1a1a	0	379	36078	1	0	0
3000182_23193_0_0	33	1	1	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	119	154	1021	1035	K1a4a1	0	444	32941	0	0	0
3088880_23193_0_0	56	1	1	0	0	0	0	0	2	1	0	0	58	0	1	0	0	0	0	0	0	0	58	0	47	105	1778	1792	L4b2b1	0	552	42715	0	0	0
3065176_23193_0_0	14	1	1	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	83	99	1195	1210	H5a1d	0	523	34672	0	0	0
3089189_23193_0_0	39	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	39	0	86	125	895	906	K1a4a1	0	532	36215	0	0	0
3081673_23193_0_0	34	1	1	1	0	0	0	0	1	0	1	0	37	0	0	0	0	0	0	0	0	0	37	0	51	88	1352	1371	T1a1	0	373	39098	0	0	0
3069263_23193_0_0	31	2	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	33	0	48	81	1181	1194	U4b1b1	0	461	39747	0	0	0
3083463_23193_0_0	15	1	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	88	104	1249	1266	V15a	0	464	37113	0	0	0
3033413_23193_0_0	36	1	0	0	0	0	0	0	2	1	0	0	37	0	1	0	0	0	0	0	0	0	37	0	119	156	888	904	K1a4a1b1	0	380	29580	0	0	0
3039987_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	71	84	1049	1066	H1n+146	0	469	35285	0	0	0
3070092_23193_0_0	36	2	0	0	0	0	0	0	3	1	0	0	38	0	2	0	0	0	0	0	0	0	38	0	103	141	1161	1176	K1a3a1b	0	431	34665	0	0	0
3035431_23193_0_0	33	1	1	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	49	84	1560	1576	T1a6	0	513	31972	0	0	0
3065307_23193_0_0	29	1	0	0	0	0	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	30	0	53	83	1588	1606	U5b1c	0	499	38290	0	0	0
3062903_23193_0_0	55	1	0	0	1	0	0	0	2	1	1	0	57	0	1	0	0	0	0	0	0	0	57	0	111	168	827	838	L2a1f1	0	470	42738	0	0	0
3047699_23193_0_0	37	1	0	0	0	0	0	0	2	1	0	0	38	0	1	0	0	0	0	0	0	0	38	0	78	116	1020	1032	T1a1a1	0	495	32598	0	0	0
