s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
5793547_23193_0_0	15	1	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	62	78	827	839	H1c14	0	412	37060	0	0	0
5776510_23193_0_0	11	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	97	109	781	789	H1	0	448	31338	0	0	0
5769587_23193_0_0	34	1	1	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	106	142	1012	1028	K1c1b	0	463	32027	0	0	0
5768182_23193_0_0	39	1	1	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	41	0	82	123	1329	1352	L3f1b1a	0	476	35554	0	0	0
5728575_23193_0_0	33	1	0	0	0	0	0	0	2	1	0	0	34	0	1	0	0	0	0	0	0	0	34	0	111	145	892	907	J1c1f	0	442	32366	0	0	0
5723007_23193_0_0	31	3	1	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	85	120	998	1010	W4a1	0	447	30029	0	0	0
5771834_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	188	201	848	858	H3i1	0	483	26210	0	0	0
5730893_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	195	209	644	651	H7a1b	0	542	25860	0	0	0
5774768_23193_0_0	39	1	0	0	1	0	0	0	2	0	1	0	41	0	2	0	0	0	0	0	0	0	41	0	161	202	1011	1023	T2e1a	0	457	24682	0	0	0
5710960_23193_0_0	13	3	0	0	0	0	0	0	2	1	0	0	16	0	1	2	0	0	0	0	0	0	16	0	112	128	838	850	H1c16	0	352	30541	0	0	0
5793520_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	34	46	1339	1364	H5b2	0	563	31348	0	0	0
5753355_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	102	134	731	740	J1c1	0	465	26633	0	0	0
5732460_23193_0_0	25	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	26	0	158	184	744	755	U5a1a1	0	452	30863	0	0	0
5716658_23193_0_0	31	1	0	0	0	0	0	0	2	1	0	0	32	0	1	0	0	0	0	0	0	0	32	0	137	169	1129	1149	U5a1a1d1	0	432	27891	0	0	0
5752350_23193_0_0	12	1	1	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	167	181	628	633	H5a1	0	400	35443	0	0	0
5722910_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	38	48	1199	1214	H1	0	454	31482	0	0	0
5796853_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	113	125	964	976	H10e	0	584	31092	0	0	0
5750156_23193_0_0	24	3	1	0	0	0	0	0	1	1	0	0	28	1	0	1	0	0	0	0	0	0	27	0	112	139	915	927	U5a2b4	0	457	32546	0	0	0
