s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1426485_23193_0_0	38	1	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	39	0	139	178	918	929	K1a2c	0	550	28118	0	0	0
1447600_23193_0_0	31	2	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	96	129	964	982	U4a1a	0	469	37800	0	0	0
1480590_23193_0_0	41	4	0	0	1	0	0	0	3	1	0	0	46	0	2	2	0	0	0	0	0	0	46	0	185	231	731	737	K1a4a1a2b	0	414	33329	0	0	0
1442197_23193_0_0	18	1	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	19	0	95	114	982	989	H6a1b2d	0	551	27866	0	0	0
1456698_23193_0_0	13	2	1	0	0	0	0	0	1	2	0	0	16	0	0	1	0	0	0	0	0	0	16	0	103	119	991	1005	H5a1i	0	432	33190	0	0	0
1488323_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	75	89	1247	1257	H1c1a	0	462	38154	0	0	0
1419701_23193_0_0	36	2	0	0	0	0	0	0	3	2	0	0	38	0	2	0	0	0	0	0	0	0	38	0	198	236	619	626	J1c1	0	501	29687	0	0	0
1406016_23193_0_0	27	1	1	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	48	77	1224	1237	U5b2a1a1a	0	529	30746	0	0	0
1466363_23193_0_0	14	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	95	110	1099	1115	H3v1	0	412	28965	0	0	0
1451028_23193_0_0	35	1	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	73	109	848	864	K1a2a1	0	477	33593	1	0	0
1457622_23193_0_0	32	2	0	0	0	0	0	0	2	1	0	0	34	0	1	1	0	0	0	0	0	0	34	0	105	139	895	916	L3e2b8	0	596	32375	1	0	2
1447238_23193_0_0	15	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	103	118	927	938	H4a1a1	0	526	26471	1	0	0
1438998_23193_0_0	15	2	1	1	0	0	0	0	3	3	0	0	19	0	0	1	0	0	0	0	0	0	19	0	102	121	848	862	H1b1+16362	0	423	30612	0	0	0
1425891_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	97	112	891	896	H6a1b2	0	489	29376	0	0	0
1414199_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	101	132	1222	1237	J1c2o	0	428	39107	0	0	0
1465665_23193_0_0	8	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	90	99	928	943	H86	0	428	29930	0	0	0
1403506_23193_0_0	36	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	45	82	2166	2218	I4a1	0	558	32209	0	0	0
1466145_23193_0_0	36	1	2	0	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	39	0	41	80	1629	1647	L3b1a11	0	566	26601	0	0	0
