s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
4935876_23193_0_0	9	2	0	0	0	0	0	0	1	1	0	0	11	0	0	1	0	0	0	0	0	0	11	0	93	104	711	723	H1	0	461	31270	0	0	0
4964702_23193_0_0	29	3	0	0	0	0	0	0	2	1	0	0	32	1	0	1	0	0	0	0	0	0	31	0	51	82	1480	1500	U5a2a1b	0	445	29678	0	0	0
4937820_23193_0_0	12	1	0	0	0	0	0	0	2	2	0	0	13	0	1	0	0	0	0	0	0	0	13	0	84	97	981	990	H5+709	0	462	31850	0	0	0
4951162_23193_0_0	13	1	0	0	0	0	0	0	1	2	0	0	14	0	0	0	0	0	0	0	0	0	14	0	65	79	937	948	H+152	0	485	27661	0	0	0
4982420_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	55	68	1105	1119	H1at1a	0	443	24874	0	0	0
4967408_23193_0_0	54	1	0	0	0	0	0	0	1	1	0	0	55	0	0	0	0	0	0	0	0	0	55	0	138	193	1135	1146	L2a1+143+@16309	0	479	26950	1	0	0
4959977_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	61	90	1104	1124	X2+225+@16223	0	507	23582	0	0	0
4951157_23193_0_0	10	1	0	0	0	0	0	0	1	2	0	0	11	0	0	0	0	0	0	0	0	0	11	0	107	118	792	801	H1be	0	468	40636	0	0	0
4982726_23193_0_0	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	123	134	736	748	H1c1	0	493	29251	0	0	0
4936357_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	105	118	1046	1063	H5b	0	543	34337	0	0	0
4928312_23193_0_0	39	2	0	0	0	0	0	0	1	0	0	0	41	0	1	0	0	0	0	0	0	0	41	0	168	209	962	984	U2e1a1	0	434	32304	0	0	0
4966993_23193_0_0	30	1	0	0	0	0	0	0	2	0	0	0	31	0	2	0	0	0	0	0	0	0	31	0	170	201	767	774	J1c3a1	0	534	27756	0	0	0
4969996_23193_0_0	40	2	1	0	0	0	0	0	2	1	0	0	43	0	1	1	0	0	0	0	0	0	43	0	189	232	615	620	M33a2	0	536	29723	0	0	0
4931692_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	146	181	992	1009	T2b3b	0	493	31696	0	0	0
4991823_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	98	109	1119	1130	H1c	0	588	37874	0	0	0
4970792_23193_0_0	33	1	0	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	133	167	1473	1502	U5a1f1a1	0	426	36948	0	0	0
4944239_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	150	164	803	814	H1e1a	0	577	37425	0	0	0
4914993_23193_0_0	11	1	1	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	198	211	617	625	H1c21	0	447	32833	0	0	0
