s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1928774_23193_0_0	43	2	0	0	0	0	0	0	2	1	0	0	45	0	1	0	0	0	0	0	0	0	45	0	102	147	1093	1117	I1a1d	0	535	28458	0	0	0
1908946_23193_0_0	39	2	2	0	1	0	0	0	1	1	0	0	44	0	0	1	0	0	0	0	0	0	44	0	135	179	981	990	L3f1b4c	0	419	24878	0	0	0
1927424_23193_0_0	39	1	0	0	0	0	0	0	1	1	0	0	40	0	0	0	0	0	0	0	0	0	40	0	17	57	1585	1606	K1a1b2a1a	0	409	26028	0	0	0
1948410_23193_0_0	40	2	0	0	0	0	0	0	1	1	0	0	42	0	0	0	0	0	0	0	0	0	42	0	82	124	1115	1130	I1a1b	0	557	33506	0	0	0
1944894_23193_0_0	22	1	0	0	0	0	0	0	1	3	0	0	23	0	0	0	0	0	0	0	0	0	23	0	79	102	1152	1170	HV1a'b'c	0	506	32733	0	0	0
1956031_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	79	94	1062	1081	H5	0	455	30014	0	0	0
1956666_23193_0_0	29	1	0	0	0	0	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	30	0	100	130	878	895	U5a1a1d	0	532	29812	0	0	0
1925609_23193_0_0	11	0	0	0	0	0	0	0	1	0	0	0	11	0	1	0	0	0	0	0	0	0	11	0	116	127	816	825	H1bs	0	436	29179	0	0	0
1939277_23193_0_0	14	2	0	0	1	0	0	0	1	1	1	0	17	0	0	1	0	0	0	0	0	0	17	0	88	105	904	913	H7	0	400	27432	1	0	0
1916740_23193_0_0	14	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	140	155	701	710	V	0	543	25602	0	0	0
1938778_23193_0_0	38	1	0	0	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	39	0	84	123	874	895	U2e2a1a	0	494	30056	0	0	0
1955132_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	127	162	861	874	T1a1	0	470	21108	0	0	0
1975977_23193_0_0	33	1	1	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	110	145	967	977	K1c2	0	368	28540	0	0	0
1945657_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	75	87	813	823	H24a	0	464	30763	0	0	0
1977460_23193_0_0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	104	113	918	929	H3t	0	584	33029	0	0	0
1949211_23193_0_0	12	2	0	0	0	0	0	0	1	1	0	0	14	0	0	1	0	0	0	0	0	0	14	0	186	200	668	683	H1b	0	486	30415	0	0	0
1950275_23193_0_0	35	1	1	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	0	37	0	79	116	1122	1136	T2+16189	0	394	24225	0	0	0
1992636_23193_0_0	29	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	29	0	218	247	557	565	U5b1c1	0	431	35883	0	0	0
