s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2323350_23193_0_0	34	3	0	0	1	0	0	0	2	1	1	0	38	0	1	1	0	0	0	0	0	0	38	0	166	204	655	663	T2b	0	456	25790	0	0	0
2310342_23193_0_0	45	2	0	4	0	0	0	0	5	0	1	0	51	0	2	1	0	0	0	0	0	0	51	0	109	160	939	956	U2e3a	0	450	41300	0	0	0
2307212_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	41	53	1430	1456	H7a1b	0	443	36866	0	0	0
2343231_23193_0_0	12	2	0	0	0	0	0	0	1	1	0	0	14	0	0	1	0	0	0	0	0	0	14	0	106	120	692	700	H1c1	0	511	23785	0	0	0
2379658_23193_0_0	34	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	162	196	729	739	K2b1a3	0	462	29403	0	0	0
2336967_23193_0_0	12	2	0	0	0	0	0	0	2	1	0	0	14	0	1	1	0	0	0	0	0	0	14	0	156	170	909	921	H3	0	433	24892	0	0	0
2392633_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	111	146	897	910	K1a3a1b	0	345	34434	0	0	0
2366036_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	137	151	718	730	H1ak	0	494	25610	0	0	0
2348582_23193_0_0	30	3	0	0	0	0	0	0	1	2	0	0	33	0	0	2	0	0	0	0	0	0	33	0	97	130	782	792	J1c2b	0	432	31127	1	0	2
2304045_23193_0_0	53	1	0	0	0	0	0	0	1	1	0	0	54	0	0	0	0	0	0	0	0	0	54	0	171	225	1535	1563	L2a1b1	0	480	27678	1	0	2
2374602_23193_0_0	37	1	0	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	96	134	1043	1061	T2b	0	469	34827	0	0	0
2355222_23193_0_0	36	2	0	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	44	82	1415	1430	K1a4a1a+195	0	528	28082	0	0	0
2322135_23193_0_0	10	1	0	0	0	0	0	0	1	2	0	0	11	0	0	0	0	0	0	0	0	0	11	0	109	120	1245	1259	H10e	0	493	28891	0	0	0
2341581_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	92	103	1270	1286	H5	0	426	27725	1	0	0
2370385_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	38	52	1824	1849	V16	0	459	34594	0	0	0
2372004_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	120	130	974	983	H3+73	0	499	28665	1	0	0
2362566_23193_0_0	40	1	0	0	0	0	0	0	2	1	0	0	41	0	1	0	0	0	0	0	0	0	41	0	119	160	958	967	K1a4a1a2b	0	447	27465	0	0	0
2301086_23193_0_0	12	2	0	0	0	0	0	0	2	1	0	0	14	0	1	1	0	0	0	0	0	0	14	0	132	146	587	594	H13a1a	0	409	23674	0	0	0
