s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2646545_23193_0_0	31	2	0	0	0	0	0	0	1	1	0	0	33	1	0	1	0	0	0	0	0	0	32	0	129	161	924	937	U8a1a1a1	0	458	29395	0	0	0
2636217_23193_0_0	28	1	0	0	0	0	0	0	1	0	0	0	29	0	1	0	0	0	0	0	0	0	29	0	72	101	958	968	J1c8a	0	436	34100	0	0	0
2689057_23193_0_0	9	2	0	0	0	0	0	0	1	1	0	0	11	0	0	1	0	0	0	0	0	0	11	0	128	139	1460	1482	H3t	0	474	29230	0	0	0
2686151_23193_0_0	15	1	0	0	0	0	0	0	1	2	0	0	16	0	0	0	0	0	0	0	0	0	16	0	468	484	712	719	HV0+195	0	430	23699	0	0	0
2600252_23193_0_0	39	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	39	0	149	188	678	685	J1b1a1e	0	507	27250	1	0	2
2676081_23193_0_0	18	2	0	0	0	0	0	0	2	2	0	0	20	0	1	1	0	0	0	0	0	0	20	0	84	104	883	897	H11a2a1	0	583	26711	1	0	0
2697029_23193_0_0	31	1	0	0	0	0	0	0	2	1	0	0	32	0	1	0	0	0	0	0	0	0	32	0	191	223	936	949	U3a1	0	501	31691	0	0	0
2656390_23193_0_0	28	2	0	0	0	0	0	0	1	1	0	0	30	0	0	1	0	0	0	0	0	0	30	0	99	129	841	849	U5a1b1g	0	461	38120	0	0	0
2648208_23193_0_0	34	1	0	0	0	0	0	0	2	2	0	0	35	0	1	0	0	0	0	0	0	0	35	0	176	211	749	760	J1c2c1	0	553	20518	1	0	0
2671455_23193_0_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	76	998	1008	B5b2a	0	403	34216	0	0	0
2694089_23193_0_0	36	1	0	0	0	0	0	0	1	0	0	0	37	0	1	0	0	0	0	0	0	0	37	0	99	136	1145	1160	T2b5	0	487	29565	0	0	0
2644999_23193_0_0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	105	119	1078	1092	H5r2	0	432	35470	0	0	0
2610211_23193_0_0	39	1	1	0	0	0	0	0	2	2	0	0	41	0	1	0	0	0	0	0	0	0	41	0	85	126	971	992	T2b7a	0	454	30058	0	0	0
2659824_23193_0_0	12	2	0	0	0	0	0	0	1	1	0	0	14	0	0	1	0	0	0	0	0	0	14	0	115	129	931	942	H	0	470	33042	0	0	0
2649943_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	102	133	1124	1143	J1c2	0	567	31699	0	0	0
2696427_23193_0_0	12	1	0	0	0	0	0	0	1	2	0	0	13	0	0	0	0	0	0	0	0	0	13	0	129	142	885	898	H3a1	0	446	25078	0	0	0
2601601_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	74	109	1124	1134	J2b1b1	0	405	31626	0	0	0
2630101_23193_0_0	14	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	82	97	1104	1129	H1b	0	502	31268	0	0	0
