s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
4917570_23193_0_0	20	2	1	0	0	0	0	0	2	2	0	0	23	0	1	1	0	0	0	0	0	0	23	0	112	135	803	810	H4a1a	0	559	29030	0	0	0
4932681_23193_0_0	32	1	0	0	0	0	0	0	1	0	0	0	33	0	1	0	0	0	0	0	0	0	33	0	136	169	928	935	J1c4	0	454	34695	0	0	0
4944403_23193_0_0	15	3	0	0	0	0	0	0	2	1	0	0	18	0	1	2	0	0	0	0	0	0	18	0	150	168	645	651	HV4a1a4	0	472	25900	0	0	0
4964580_23193_0_0	7	3	0	0	1	0	0	0	1	2	0	0	11	0	0	2	0	0	0	0	0	0	11	0	136	147	1038	1055	H2a1	0	461	26569	0	0	0
4915223_23193_0_0	15	1	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	51	67	1458	1476	H6a1a	0	491	70339	0	0	0
4977840_23193_0_0	15	1	1	0	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	17	0	395	412	744	751	H13a1a1e	0	498	25221	0	0	0
4952040_23193_0_0	13	2	0	0	0	0	0	0	1	0	0	0	15	0	0	1	0	0	0	0	0	0	15	0	117	132	892	904	H5b1	0	569	25240	0	0	0
4908057_23193_0_0	13	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	56	70	1248	1269	H1a1	0	448	30634	0	0	0
4927657_23193_0_0	13	1	0	0	0	0	0	0	1	2	0	0	14	0	0	0	0	0	0	0	0	0	14	0	195	209	693	703	H1c3	0	563	24588	0	0	0
4924281_23193_0_0	33	2	0	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	130	165	1136	1158	I4a	0	490	26252	0	0	0
4902673_23193_0_0	30	2	0	0	0	0	0	0	1	1	0	0	32	0	0	1	0	0	0	0	0	0	32	0	74	106	1313	1326	U6a7a1	0	496	27295	0	0	0
4931049_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	289	304	779	794	H1au1a	0	584	25706	0	0	0
4930247_23193_0_0	41	1	1	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	43	0	311	354	704	717	I1a1e	0	444	35497	0	0	0
4910235_23193_0_0	37	1	0	0	1	0	0	0	2	1	1	0	39	0	1	0	0	0	0	0	0	0	39	0	190	229	564	569	T2b	0	442	26385	0	0	0
4908474_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	109	122	906	915	H3n	0	491	30638	0	0	0
4950170_23193_0_0	15	1	0	0	0	0	0	0	2	1	0	0	16	0	1	0	0	0	0	0	0	0	16	0	101	117	1082	1091	H3g1	0	484	32538	0	0	0
4976339_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	86	99	805	814	H1e1a	0	572	29142	0	0	0
4999597_23193_0_0	32	1	1	0	1	0	0	0	1	1	1	0	35	0	0	0	0	0	0	0	0	0	35	0	148	183	829	842	T2+16189	0	491	29932	0	0	0
