s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
4972260_23193_0_0	8	3	0	0	0	0	0	0	1	1	1	0	11	0	0	2	0	0	0	0	0	0	11	0	112	123	784	793	H48	0	428	27841	0	0	0
4939816_23193_0_0	24	1	0	0	0	0	0	0	1	1	0	0	25	0	0	0	0	0	0	0	0	0	25	0	87	112	1063	1076	HV2a1	0	408	31949	1	0	0
4991142_23193_0_0	35	1	0	0	0	0	0	0	2	1	0	0	36	0	1	0	0	0	0	0	0	0	36	0	68	104	1039	1047	L3e2a3	0	615	28222	0	0	0
4973068_23193_0_0	15	1	1	0	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	17	0	62	79	1325	1344	H4a1	0	560	30597	0	0	0
4992423_23193_0_0	33	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	85	119	932	946	T2a2a	0	515	33386	0	0	0
4922170_23193_0_0	18	4	1	0	0	0	0	0	3	2	0	0	23	0	2	3	0	0	0	0	0	0	23	0	172	195	581	592	H1b1b	0	440	31678	1	0	0
4994939_23193_0_0	16	2	1	0	0	0	0	0	1	1	0	0	19	0	0	1	0	0	0	0	0	0	19	0	138	157	1083	1103	H4a1a1a	0	482	31971	1	0	0
4962480_23193_0_0	38	1	0	0	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	39	0	75	114	1826	1848	J1c1b1a	0	492	33674	0	0	0
4962868_23193_0_0	40	1	0	0	0	0	0	0	1	1	0	0	41	0	0	0	0	0	0	0	0	0	41	0	84	125	938	948	J2a1a1a2	0	382	32665	0	0	0
4974063_23193_0_0	29	2	1	0	0	0	0	0	1	1	0	0	32	0	0	1	0	0	0	0	0	0	32	0	81	113	1152	1170	U5b1e1a	0	516	29552	0	0	0
4994402_23193_0_0	32	1	0	0	0	0	0	0	1	2	0	0	33	0	0	0	0	0	0	0	0	0	33	0	89	122	987	997	U8a1a3	0	533	31027	0	0	0
4928468_23193_0_0	31	2	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	69	102	1263	1283	K1a10a	0	490	40562	1	0	0
4944535_23193_0_0	20	1	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	21	0	86	107	868	880	H8c	0	465	33487	0	0	0
4908900_23193_0_0	13	2	0	0	0	0	0	0	1	1	0	0	15	0	0	1	0	0	0	0	0	0	15	0	156	171	656	665	H10e	0	459	32031	0	0	0
4962532_23193_0_0	39	2	1	0	0	0	0	0	1	2	0	0	42	0	0	1	0	0	0	0	0	0	42	0	111	153	821	831	T2c1f	0	423	32404	0	0	0
4944068_23193_0_0	16	2	0	0	0	0	0	0	1	1	0	0	18	0	0	0	0	0	0	0	0	0	18	0	116	134	963	979	HV+16311	0	442	32893	0	0	0
4922674_23193_0_0	58	2	1	0	0	0	0	0	2	1	0	0	61	0	1	1	0	0	0	0	0	0	61	0	137	198	969	977	L2c2	0	470	31752	0	0	0
4935449_23193_0_0	16	3	1	0	0	0	0	0	1	1	0	0	20	0	0	2	0	0	0	0	0	0	20	0	108	128	957	968	H4a1a1a	0	472	27403	0	0	0
