s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1995244_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	61	74	1305	1323	H3+16311	0	417	30005	0	0	0
1976141_23193_0_0	18	1	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	20	0	145	165	835	843	H4a1a4b	0	426	25599	0	0	0
1962731_23193_0_0	34	1	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	35	0	151	186	710	721	I2	0	497	33928	1	0	0
1940516_23193_0_0	32	1	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	118	151	910	923	J1c10	0	473	26176	0	0	0
1969248_23193_0_0	14	2	0	0	0	0	0	0	2	1	0	0	16	0	1	1	0	0	0	0	0	0	16	0	155	171	1012	1023	H3	0	422	29424	0	0	0
1957304_23193_0_0	16	2	1	0	0	0	0	0	2	1	0	0	19	0	1	1	0	0	0	0	0	0	19	0	124	143	768	777	H4a1a1a	0	410	30125	1	0	2
1916301_23193_0_0	37	1	0	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	209	247	904	915	J1b1a1a	0	530	29986	0	0	0
1903573_23193_0_0	33	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	133	167	731	743	I2	0	572	31242	0	0	0
1988902_23193_0_0	14	2	0	0	0	0	0	0	1	1	0	0	16	0	0	1	0	0	0	0	0	0	16	0	95	111	923	936	H26a1	0	441	26411	0	0	0
1990779_23193_0_0	7	1	1	0	0	0	0	0	1	1	0	0	9	0	0	0	0	0	0	0	0	0	9	0	73	82	1009	1024	H2a2b	0	509	33408	0	0	0
1938908_23193_0_0	13	4	1	0	0	0	0	0	1	1	0	0	18	0	0	3	0	0	0	0	0	0	18	0	142	160	735	748	H1b1+16362	0	437	30376	0	0	0
1905227_23193_0_0	16	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	145	162	620	628	H4a1a1	0	491	28561	0	0	0
1916027_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	65	78	1197	1213	H7d2	0	571	30727	0	0	0
1975790_23193_0_0	32	1	0	0	1	0	0	0	1	1	1	0	34	0	0	0	0	0	0	0	0	0	34	0	49	83	2141	2172	T2b	0	512	42698	1	0	0
1982596_23193_0_0	36	1	0	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	0	37	0	126	163	981	992	T2a1a2	0	474	35812	1	0	0
1960052_23193_0_0	2	2	0	0	0	0	0	0	1	1	0	0	4	0	0	1	0	0	0	0	0	0	4	0	72	76	1253	1273	H1b2	0	474	29949	0	0	0
1977705_23193_0_0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	88	101	1049	1062	H1c1	0	479	22443	0	0	0
1983841_23193_0_0	37	1	0	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	71	109	1079	1098	T2b1	0	507	36769	0	0	0
