s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
6000884_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	186	199	1245	1263	H7c2	0	545	27333	0	0	0
6000136_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	128	141	776	790	H1v1	0	452	23641	0	0	0
6004003_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	78	91	1574	1617	H1b	0	631	36918	0	0	0
6025295_23193_0_0	8	0	0	0	0	0	0	0	1	0	0	0	8	0	1	0	0	0	0	0	0	0	8	0	203	211	589	597	H2a2b1	0	433	23156	0	0	0
6008464_23193_0_0	17	1	1	0	0	0	0	0	1	1	0	0	19	0	0	0	0	0	0	0	0	0	19	0	123	142	782	788	H4a1a2a	0	530	34191	0	0	0
6007960_23193_0_0	37	1	0	0	0	0	0	0	2	0	0	0	38	0	2	0	0	0	0	0	0	0	38	0	308	346	694	699	L3e2a1b1	0	530	26748	0	0	0
6001247_23193_0_0	13	1	1	0	0	0	0	0	2	1	0	0	15	0	1	0	0	0	0	0	0	0	15	0	136	151	825	837	H5a1	0	438	31920	0	0	0
6002150_23193_0_0	14	2	0	0	0	0	0	0	1	0	0	0	16	1	0	1	0	0	0	0	0	0	15	0	99	114	675	684	H1a5	0	465	18868	0	0	0
4921934_23193_0_0	31	2	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	99	133	927	943	W	0	544	36200	0	0	0
4995713_23193_0_0	35	2	0	0	0	0	0	0	2	1	0	0	37	0	1	1	0	0	0	0	0	0	37	0	88	125	1136	1152	W1c	0	527	32373	0	0	0
4981227_23193_0_0	9	2	0	0	0	0	0	0	1	1	0	0	11	0	0	1	0	0	0	0	0	0	11	0	161	172	559	564	H17	0	548	35072	0	0	0
4940824_23193_0_0	26	1	0	0	0	0	0	0	1	1	0	0	27	0	0	0	0	0	0	0	0	0	27	0	164	191	676	685	U5a1b3	0	415	21353	0	0	0
4958633_23193_0_0	10	2	0	0	0	0	0	0	1	1	0	0	12	0	0	1	0	0	0	0	0	0	12	0	76	88	749	759	H1c17	0	587	37046	0	0	0
4914273_23193_0_0	52	1	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	53	0	128	181	862	875	L2a1f	0	425	29405	0	0	0
4963123_23193_0_0	40	0	3	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	43	0	86	129	1179	1193	C	0	419	30915	0	0	0
4904445_23193_0_0	20	2	0	0	0	0	0	0	2	2	0	0	22	0	1	1	0	0	0	0	0	0	22	0	138	160	784	795	V9a2	0	552	30559	1	0	0
4976321_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	104	117	969	979	H1m1	0	464	30457	0	0	0
4986661_23193_0_0	45	1	0	0	0	0	0	0	2	1	0	0	46	0	1	0	0	0	0	0	0	0	46	0	85	131	969	991	M34	0	454	27848	0	0	0
