s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
3784195_23193_0_0	19	3	0	0	0	0	0	0	2	1	0	0	22	0	1	2	0	0	0	0	0	0	22	0	89	111	772	780	H3b1b1	0	487	27557	1	0	2
3753645_23193_0_0	39	3	0	0	0	0	0	0	3	1	0	0	42	0	2	2	0	0	0	0	0	0	42	0	185	227	579	586	K1a2c	0	605	31166	0	0	0
3773239_23193_0_0	8	3	0	0	0	0	0	0	1	1	0	0	11	0	0	2	0	0	0	0	0	0	11	0	85	96	849	859	H7	0	422	29004	0	0	0
3747763_23193_0_0	16	1	1	0	0	0	0	0	1	1	0	0	18	0	0	0	0	0	0	0	0	0	18	0	41	59	1752	1775	H4a1a1a	0	532	32200	0	0	0
3795362_23193_0_0	9	2	1	0	0	0	0	0	1	2	0	0	12	0	0	1	0	0	0	0	0	0	12	0	130	142	836	852	H+195	0	495	26658	0	0	0
3780399_23193_0_0	41	2	0	0	0	0	0	0	1	0	0	0	43	0	0	1	0	0	0	0	0	0	43	0	86	129	1168	1180	J2a1a1a2	0	406	28233	0	0	0
3781251_23193_0_0	33	1	0	0	0	0	0	0	1	2	0	0	34	0	0	0	0	0	0	0	0	0	34	0	144	178	996	1016	T2b	0	468	31506	0	0	0
3771006_23193_0_0	29	1	0	0	0	0	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	30	0	111	141	927	940	U5b1c1	0	436	37995	0	0	0
3734232_23193_0_0	11	2	1	0	0	0	0	0	1	1	0	0	14	0	0	1	0	0	0	0	0	0	14	0	187	201	710	717	H5a1	0	462	30416	0	0	0
3780590_23193_0_0	39	1	0	0	0	0	0	0	2	1	0	0	40	0	1	0	0	0	0	0	0	0	40	0	102	142	938	951	J1b1a1a	0	431	25143	0	0	0
3711315_23193_0_0	14	2	0	0	0	0	0	0	1	1	0	0	16	0	0	1	0	0	0	0	0	0	16	0	121	137	871	882	H1a1a1	0	542	34314	0	0	0
3736450_23193_0_0	35	2	0	1	1	0	0	0	4	0	2	0	39	1	2	1	0	0	0	0	0	0	38	0	204	242	581	589	T1a1	0	485	31046	0	0	0
3739286_23193_0_0	31	1	0	0	0	0	0	0	3	1	0	0	32	0	2	0	0	0	0	0	0	0	32	0	114	146	822	834	X2b+226	0	562	25194	0	0	0
3730702_23193_0_0	35	2	0	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	0	37	0	50	87	1745	1781	K1d	0	350	30547	1	0	0
5651426_23193_0_0	18	1	0	0	0	0	0	0	1	2	0	0	19	0	0	0	0	0	0	0	0	0	19	0	60	79	1527	1546	H55a	0	448	44946	0	0	0
5604810_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	33	45	1439	1465	H1a	0	470	40042	0	0	0
5609021_23193_0_0	36	2	1	0	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	39	0	87	126	1164	1186	I2	0	449	35954	0	0	0
5683619_23193_0_0	34	1	0	1	1	0	0	0	2	1	2	0	37	0	0	0	0	0	0	0	0	0	37	0	123	160	941	956	U4b1b1a	0	502	36122	0	0	0
