s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2042332_23193_0_0	30	0	0	0	0	0	0	0	1	0	0	0	30	0	1	0	0	0	0	0	0	0	30	0	97	127	1054	1067	J1c8a2	0	480	34108	0	0	0
2097647_23193_0_0	10	1	0	0	0	0	0	0	1	2	0	0	11	0	0	0	0	0	0	0	0	0	11	0	130	141	709	722	H	0	492	33812	0	0	0
2000632_23193_0_0	63	1	1	0	0	0	0	0	4	2	0	0	65	0	2	0	0	0	0	0	0	0	65	0	80	145	1161	1177	L2c2a1	0	534	36834	1	0	2
2049691_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	48	60	1117	1134	H13a1a	0	453	37395	0	0	0
2068525_23193_0_0	16	1	1	0	0	0	0	0	1	2	0	0	18	0	0	0	0	0	0	0	0	0	18	0	60	78	2016	2040	H5a7	0	504	43782	0	0	0
2032315_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	57	88	1246	1273	J1c4	0	520	40541	0	0	0
2067861_23193_0_0	37	1	0	0	1	0	0	0	3	1	1	0	39	0	2	0	0	0	0	0	0	0	39	0	133	172	952	964	U2b	0	490	35958	1	0	2
2040514_23193_0_0	12	1	0	0	0	0	0	0	1	2	0	0	13	0	0	0	0	0	0	0	0	0	13	0	56	69	1657	1675	V	0	414	43663	0	0	0
2043272_23193_0_0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	91	104	829	839	H5b	0	509	41023	0	0	0
2080740_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	124	134	1093	1114	H66a	0	392	39404	0	0	0
2038316_23193_0_0	39	2	1	0	0	0	0	0	1	1	0	0	42	0	0	0	0	0	0	0	0	0	42	0	71	113	1348	1362	I1a1e	0	511	45488	0	0	0
2053601_23193_0_0	12	4	0	0	0	0	0	0	2	1	0	0	16	1	0	2	0	0	0	0	0	0	15	0	47	62	1255	1276	H1e2c	0	497	38501	0	0	0
2035834_23193_0_0	34	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	124	158	704	713	K2a6	0	572	38302	0	0	0
2057663_23193_0_0	31	0	1	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	32	0	92	124	1321	1337	J1c1b2	0	478	42289	0	0	0
2062065_23193_0_0	37	0	1	0	0	0	0	0	1	0	0	0	38	0	1	0	0	0	0	0	0	0	38	0	62	100	1304	1322	T2b19b	0	398	38538	0	0	0
2004374_23193_0_0	32	1	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	114	147	755	765	T2b2b	0	431	39737	0	0	0
2036701_23193_0_0	40	2	0	0	1	0	0	0	1	1	1	0	43	0	0	1	0	0	0	0	0	0	43	0	116	159	1144	1156	T2a1b1a	0	556	46835	0	0	0
2025646_23193_0_0	13	2	0	0	0	0	0	0	1	1	0	0	15	0	0	1	0	0	0	0	0	0	15	0	67	82	1494	1516	H5s	0	484	39815	0	0	0
