s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1662686_23193_0_0	37	1	1	0	0	0	0	0	2	1	0	0	39	0	1	0	0	0	0	0	0	0	39	0	171	210	774	782	K1a1b1a	0	463	27113	0	0	0
1656692_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	68	82	1542	1556	H1bb	0	460	26556	0	0	0
1739677_23193_0_0	15	1	1	0	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	17	0	35	52	1188	1202	H	0	479	26993	0	0	0
1753494_23193_0_0	38	2	0	0	0	0	0	0	2	2	0	0	40	0	1	1	0	0	0	0	0	0	40	0	100	140	1014	1031	T2e1a1b	0	561	32181	0	0	0
1799016_23193_0_0	40	1	1	0	0	0	0	0	1	1	0	0	42	0	0	0	0	0	0	0	0	0	42	0	171	213	756	763	J2a1a1a2	0	470	33327	0	0	0
1711468_23193_0_0	61	1	0	0	0	0	0	0	2	1	0	0	62	0	1	0	0	0	0	0	0	0	62	0	82	144	977	991	L2a1a1	0	445	27758	0	0	0
1779435_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	81	92	1110	1123	H3+152	0	504	28497	1	0	0
1741920_23193_0_0	27	2	0	0	0	0	0	0	1	1	0	0	29	0	0	1	0	0	0	0	0	0	29	0	121	150	679	689	U5b3g	0	586	32071	0	0	0
1783128_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	145	157	729	739	H1ay	0	523	33420	0	0	0
1772986_23193_0_0	16	1	0	0	0	0	0	0	2	1	0	0	17	0	1	0	0	0	0	0	0	0	17	0	75	92	1049	1063	H11a1	0	492	23147	0	0	0
1767149_23193_0_0	30	2	0	0	0	0	0	0	2	1	0	0	32	0	1	1	0	0	0	0	0	0	32	0	130	162	1419	1438	J1c3b	0	419	27046	0	0	0
1794550_23193_0_0	30	0	0	0	0	0	0	0	1	0	0	0	30	0	1	0	0	0	0	0	0	0	30	0	100	130	924	934	J1c3	0	541	28917	1	0	0
1784899_23193_0_0	41	1	0	0	0	0	0	0	2	1	0	0	42	0	1	0	0	0	0	0	0	0	42	0	197	239	1177	1192	K1a1b2a1a	0	472	30150	0	0	0
1706830_23193_0_0	16	1	0	0	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	17	0	103	120	776	787	V15a	0	527	26635	0	0	0
1700636_23193_0_0	29	1	2	1	2	0	0	0	1	0	1	0	35	0	0	0	0	0	0	0	0	0	35	0	186	221	653	666	B5a1c1	0	636	29728	0	0	0
1703585_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	107	120	724	739	HV6	0	457	22289	0	0	0
1786941_23193_0_0	15	1	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	137	153	987	1000	V	0	479	28393	0	0	0
1702243_23193_0_0	37	1	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	38	0	150	188	623	636	I2a1	0	558	33096	0	0	0
