s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1440985_23193_0_0	35	1	0	0	0	0	0	0	2	2	0	0	36	0	1	0	0	0	0	0	0	0	36	0	142	178	837	845	T2b	0	543	28585	0	0	0
1466975_23193_0_0	18	2	1	0	0	0	0	0	1	1	0	0	21	0	0	1	0	0	0	0	0	0	21	0	66	87	1132	1145	H4a1a	0	396	35051	0	0	0
1487475_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	153	188	699	710	J2b1a2	0	441	26547	0	0	0
1405197_23193_0_0	17	2	0	0	0	0	0	0	3	1	0	0	19	0	2	1	0	0	0	0	0	0	19	0	184	203	699	708	H11a2a1	0	492	26098	0	0	0
1477247_23193_0_0	15	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	141	156	1038	1048	H1g1	0	427	30518	0	0	0
1498470_23193_0_0	12	1	1	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	81	95	1503	1526	H5a1	0	496	30976	0	0	0
1493284_23193_0_0	35	1	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	72	108	1156	1169	T2b	0	419	27916	0	0	0
1415122_23193_0_0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	207	216	556	564	H1as	0	482	30785	0	0	0
1415651_23193_0_0	34	1	0	2	1	0	0	0	2	0	3	0	38	0	1	0	0	0	0	0	0	0	38	0	287	325	690	698	T1a1	0	435	22487	0	0	0
1431250_23193_0_0	37	2	0	0	0	0	0	0	1	1	0	0	39	0	0	1	0	0	0	0	0	0	39	0	174	213	717	726	J1b1a1a	0	444	25293	0	0	0
1463929_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	60	72	1133	1154	H45	0	461	27854	0	0	0
1405317_23193_0_0	31	1	1	0	0	0	0	0	1	0	0	0	33	0	1	0	0	0	0	0	0	0	33	0	261	294	572	580	J1c2e	0	372	23793	0	0	0
1417930_23193_0_0	16	1	0	0	0	0	0	0	1	0	0	0	17	0	1	0	0	0	0	0	0	0	17	0	80	97	1229	1247	V15a	0	425	30805	0	0	0
1443568_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	130	159	735	743	J1c8a	0	499	27189	0	0	0
1467776_23193_0_0	41	1	0	0	1	0	0	0	3	1	0	0	43	0	2	0	0	0	0	0	0	0	43	0	456	499	578	582	W5a1a1	0	396	23794	0	0	0
1462065_23193_0_0	15	1	0	0	0	0	0	0	1	2	0	0	16	0	0	0	0	0	0	0	0	0	16	0	402	418	1301	1318	HV0+195	0	469	32739	0	0	0
1470630_23193_0_0	34	2	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	146	182	1350	1364	U4a1b1	0	491	30121	0	0	0
1478042_23193_0_0	12	2	0	0	0	0	0	0	2	2	0	0	14	0	1	1	0	0	0	0	0	0	14	0	225	239	763	769	H1c	0	471	25517	0	0	0
