s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1636531_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	55	69	1247	1266	H1ak1	0	426	29992	0	0	0
1601763_23193_0_0	34	2	0	0	0	0	0	0	1	1	0	0	36	0	0	1	0	0	0	0	0	0	36	0	84	120	1313	1334	U4a3a	0	491	28710	0	0	0
1627702_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	104	114	1068	1097	H1c1	0	471	38375	0	0	0
1651318_23193_0_0	30	1	0	0	0	0	0	0	2	1	0	0	31	0	1	0	0	0	0	0	0	0	31	0	92	123	1091	1104	J1c3g	0	401	34477	0	0	0
1654499_23193_0_0	30	2	0	0	0	0	0	0	1	1	0	0	32	0	0	1	0	0	0	0	0	0	32	0	98	130	848	860	U5b2a4a	0	435	25076	0	0	0
1600226_23193_0_0	14	1	1	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	56	72	1569	1611	H1a3b	0	453	35838	0	0	0
1698395_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	108	122	906	923	H1c3	0	486	26533	0	0	0
1677659_23193_0_0	16	2	0	0	0	0	0	0	1	2	0	0	18	0	0	1	0	0	0	0	0	0	18	0	176	194	588	595	H13a1a1a	0	422	28174	0	0	0
1606227_23193_0_0	9	2	0	0	0	0	0	0	1	1	0	0	11	0	0	1	0	0	0	0	0	0	11	0	147	158	574	579	H3+16189	0	634	26813	0	0	0
1617252_23193_0_0	33	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	148	182	661	669	I2	0	502	29180	0	0	0
1632327_23193_0_0	8	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	87	96	944	958	H10+(16093)	0	428	25002	1	0	0
1677487_23193_0_0	60	1	1	0	0	0	0	0	1	1	0	0	62	0	0	0	0	0	0	0	0	0	62	0	86	148	1025	1031	L2c	0	465	27760	0	0	0
1621374_23193_0_0	33	2	1	0	0	0	0	0	1	1	0	0	36	0	0	1	0	0	0	0	0	0	36	0	92	128	1277	1291.5	K1c2	0	583	27972	0	0	0
1688495_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	133	144	587	593	H3	0	508	28102	0	0	0
1659570_23193_0_0	14	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	99	114	757	767	H4a1a1	0	493	29074	0	0	0
1656436_23193_0_0	37	1	0	2	0	0	0	0	2	1	2	0	40	0	0	0	0	0	0	0	0	0	40	0	99	139	1239	1255	T1a1	0	545	25424	0	0	0
1616265_23193_0_0	41	1	0	0	1	0	0	0	2	1	1	0	43	0	1	0	0	0	0	0	0	0	43	0	213	256	1068	1082	T2c1d+152	0	431	29226	0	0	0
1640761_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	88	101	930	942	H3j	0	459	26241	0	0	0
