s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2107882_23193_0_0	39	2	0	0	0	0	0	0	1	1	0	0	41	0	0	1	0	0	0	0	0	0	41	0	123	164	920	938	T2b6	0	502	37695	0	0	0
2174101_23193_0_0	12	2	1	0	0	0	0	0	2	2	0	0	15	0	0	1	0	0	0	0	0	0	15	0	92	107	890	912	H1b1+16362	0	409	41124	0	0	0
2107928_23193_0_0	32	1	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	83	116	1369	1388	K2a6	0	572	39659	0	0	0
2137081_23193_0_0	16	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	51	68	1347	1363	V10a	0	476	42643	0	0	0
2125103_23193_0_0	37	1	0	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	46	84	1478	1494	T2a1b1a	0	450	42230	0	0	0
2127377_23193_0_0	11	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	45	57	1705	1725	HV16	0	508	48080	0	0	0
2157047_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	100	112	1177	1194	H7a2	0	540	40978	0	0	0
2124706_23193_0_0	37	1	0	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	27	65	1848	1872	J1c1b1a	0	413	45557	0	0	0
2159469_23193_0_0	39	1	1	0	0	0	0	0	2	1	0	0	41	0	1	0	0	0	0	0	0	0	41	0	50	91	1624	1656	U2e1e	0	452	46691	0	0	0
2181584_23193_0_0	30	2	0	0	0	0	0	0	1	2	0	0	32	0	0	1	0	0	0	0	0	0	32	0	78	110	1018	1041	U5a1a1d1	0	467	41864	0	0	0
2156479_23193_0_0	40	2	0	0	0	0	0	0	1	0	0	0	42	0	1	0	0	0	0	0	0	0	42	0	48	90	1561	1581	I1a1b	0	458	42583	0	0	0
2116663_23193_0_0	10	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	97	108	933	949	H1bb	0	417	43569	0	0	0
2139797_23193_0_0	11	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	90	102	1184	1198	H5a1+16093	0	430	36962	0	0	0
2151651_23193_0_0	32	2	1	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	102	137	1158	1177	A+152	0	593	44212	0	0	0
2149154_23193_0_0	11	1	1	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	25	38	2090	2118	H5a1	0	497	46218	0	0	0
2167062_23193_0_0	35	1	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	43	79	1440	1458	T2a1a2	0	466	41497	0	0	0
2152527_23193_0_0	35	2	0	0	0	0	0	0	1	1	0	0	37	0	0	1	0	0	0	0	0	0	37	0	47	84	1261	1273	J1b1a1b	0	417	36035	1	0	0
2181527_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	40	51	1786	1826	H1b1	0	482	44650	0	0	0
