s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2390636_23193_0_0	13	2	0	0	0	0	0	0	1	2	0	0	15	0	0	1	0	0	0	0	0	0	15	0	102	117	813	821	H7d5	0	448	33171	0	0	0
2327964_23193_0_0	28	1	0	0	0	0	0	0	2	1	0	0	29	0	1	0	0	0	0	0	0	0	29	0	114	143	1178	1194	U5a2c3a	0	523	42050	0	0	0
2332910_23193_0_0	31	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	31	0	67	98	1137	1153	J1c2g	0	449	35754	0	0	0
2355953_23193_0_0	13	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	81	95	745	754	H6c	0	529	21808	0	0	0
2382298_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	74	109	978	985	K1a4a1b1	0	496	27092	0	0	0
2323756_23193_0_0	15	2	0	0	0	0	0	0	2	0	0	0	17	0	1	1	0	0	0	0	0	0	17	0	125	142	1177	1199	H6a1	0	525	39468	0	0	0
2395296_23193_0_0	16	1	0	0	0	0	0	0	1	2	0	0	17	0	0	0	0	0	0	0	0	0	17	0	95	112	921	934	H13a1a1a	0	465	30730	0	0	0
2310593_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	97	110	1009	1019	H1e2c	0	458	24516	0	0	0
2326671_23193_0_0	35	1	1	0	0	0	0	0	2	1	0	0	37	0	1	0	0	0	0	0	0	0	37	0	122	159	672	678	U2c1	0	468	24700	0	0	0
2371034_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	206	219	582	593	H1	0	440	27499	0	0	0
5428741_23193_0_0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	100	113	752	762	H1e1a6	0	450	32315	0	0	0
5425576_23193_0_0	11	1	0	0	0	0	0	0	1	3	0	0	12	0	0	0	0	0	0	0	0	0	12	0	165	177	584	590	H15a1	0.052	530	26680	0	0	0
5460723_23193_0_0	31	2	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	276	309	671	681	J2b1a1	0	424	29887	0	0	0
5420518_23193_0_0	38	2	0	0	0	0	0	0	2	1	0	0	40	0	1	1	0	0	0	0	0	0	40	0	184	224	612	620	N1a1a1a2	0	529	33345	1	0	0
5443839_23193_0_0	6	1	0	0	1	0	0	0	1	1	1	0	8	0	0	0	0	0	0	0	0	0	8	0	105	113	937	942	H2a1	0	515	23434	0	0	0
5441472_23193_0_0	41	2	0	0	0	0	0	0	3	1	0	0	43	0	2	0	0	0	0	0	0	0	43	0	184	227	875	896	U2e1a1	0	528	24433	0	0	0
5407445_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	60	71	1103	1119	H1n+146	0	521	35337	0	0	0
5478328_23193_0_0	7	1	1	0	0	0	0	0	1	1	0	0	9	0	0	0	0	0	0	0	0	0	9	0	56	65	1374	1393	H2a2b	0	544	29287	0	0	0
