s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
4176762_23193_0_0	36	1	1	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	74	112	1149	1165	T2c1+146	0	486	34258	0	0	0
4195401_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	113	123	767	775	H3	0	517	25481	0	0	0
4104141_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	158	187	742	751	U8a1a1	0	460	29365	0	0	0
4141900_23193_0_0	32	2	1	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	78	113	1248	1270	J1c2r	0	493	34771	0	0	0
4144075_23193_0_0	33	2	1	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	91	127	1091	1107	W	0	551	26337	0	0	0
4136253_23193_0_0	37	1	1	0	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	39	0	145	184	768	784	M52a	0	591	32943	1	0	2
1493770_23193_0_0	11	1	0	0	0	0	0	0	2	1	0	0	12	0	1	0	0	0	0	0	0	0	12	0	106	118	1093	1110	H1as2	0	529	26567	0	0	0
1483445_23193_0_0	15	2	1	0	0	0	0	0	1	0	0	0	18	0	0	1	0	0	0	0	0	0	18	0	63	81	878	892	H5a1a	0	494	35663	0	0	0
1453902_23193_0_0	11	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	166	178	845	856	H5a1	0	453	24194	0	0	0
1433627_23193_0_0	13	3	1	0	0	0	0	0	1	1	0	0	17	1	0	2	0	0	0	0	0	0	16	0	102	118	929	937	H5a1+152	0	481	26170	0	0	0
1421369_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	155	187	870	885	K2a3	0	490	28597	0	0	0
1475672_23193_0_0	39	0	1	0	0	0	0	0	2	0	0	0	40	0	2	0	0	0	0	0	0	0	40	0	151	191	650	656	N1b1a3	0	417	24521	0	0	0
1406665_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	197	229	977	992	U5b2a2b	0	395	26215	0	0	0
1422701_23193_0_0	31	1	0	0	0	0	0	0	1	0	0	0	32	0	1	0	0	0	0	0	0	0	32	0	183	215	799	809	J1c2	0	428	24826	0	0	0
1424254_23193_0_0	16	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	110	127	1123	1142	H3b1b1	0	479	28162	0	0	0
1489670_23193_0_0	31	1	0	0	0	0	0	0	2	1	0	0	32	0	1	0	0	0	0	0	0	0	32	0	136	168	923	934	J1c7a	0	495	29488	0	0	0
1489021_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	146	175	779	794	X2b+226	0	467	26396	0	0	0
1401323_23193_0_0	39	2	0	0	0	0	0	0	1	0	0	0	41	1	0	1	0	0	0	0	0	0	40	0	121	161	884	897	K1b1a1c1	0	558	34071	1	0	0
