s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
6006349_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	103	116	1170	1186	H3v	0	427	29693	0	0	0
6004518_23193_0_0	16	1	0	0	0	0	0	0	1	2	0	0	17	0	0	0	0	0	0	0	0	0	17	0	82	99	1298	1313	V2b2	0	471	35145	0	0	0
6011346_23193_0_0	13	0	0	0	0	0	0	0	1	0	0	0	13	0	1	0	0	0	0	0	0	0	13	0	117	130	829	833	H13a1a	0	371	27578	0	0	0
6000849_23193_0_0	10	2	0	0	0	0	0	0	1	0	0	0	12	0	0	1	0	0	0	0	0	0	12	0	98	110	851	859	H1ba	0	526	34770	0	0	0
6008635_23193_0_0	16	0	0	0	0	0	0	0	2	0	0	0	16	0	2	0	0	0	0	0	0	0	16	0	160	176	733	751	H1+16189	0	430	30101	0	0	0
6016950_23193_0_0	13	0	0	0	0	0	0	0	1	0	0	0	13	0	1	0	0	0	0	0	0	0	13	0	92	105	1060	1070	HV9	0	445	32138	0	0	0
6006986_23193_0_0	29	2	0	0	1	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	162	194	569	575	U5a1c2a1	0	488	24466	0	0	0
6024837_23193_0_0	29	1	0	0	0	0	0	0	2	0	0	0	30	0	2	0	0	0	0	0	0	0	30	0	152	182	727	737	U5b1+16189+@16192	0	464	25233	0	0	0
6000014_23193_0_0	30	1	0	0	0	0	1	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	190	222	936	950	U3c	0	541	29291	0	0	0
6022580_23193_0_0	34	2	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	137	173	1095	1110	K1a4	0	498	25650	0	0	0
6003040_23193_0_0	41	1	0	0	0	0	0	0	2	1	0	0	42	0	1	0	0	0	0	0	0	0	42	0	147	189	947	960	N1b1b	0	467	28100	0	0	0
6007030_23193_0_0	11	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	57	69	758	769	H7a1b	0	411	27980	0	0	0
6024117_23193_0_0	33	1	0	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	72	106	1137	1156	I2	0	419	33292	0	0	0
6018450_23193_0_0	39	1	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	40	0	72	112	850	859	J2a1a1a2	0	545	32820	0	0	0
6020429_23193_0_0	35	1	0	0	0	0	0	0	2	1	0	0	36	0	1	0	0	0	0	0	0	0	36	0	188	224	1211	1226	U5b2a2b1	0	496	25352	0	0	0
6009324_23193_0_0	41	1	0	0	0	0	0	0	2	1	0	0	42	0	1	0	0	0	0	0	0	0	42	0	151	193	865	874	J2a1a1a2	0	452	26907	0	0	0
6003892_23193_0_0	38	1	0	0	0	0	0	0	2	1	0	0	39	0	1	0	0	0	0	0	0	0	39	0	81	120	851	860	J1b1a1	0	503	30061	0	0	0
6006856_23193_0_0	33	0	2	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	35	0	252	287	689	697	F2a1	0	618	27665	0	0	0
