s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1999599_23193_0_0	31	2	1	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	40	74	1253	1266	J1c1b2	0	477	38017	0	0	0
1942363_23193_0_0	35	2	1	0	0	0	0	0	3	1	0	0	38	0	2	0	0	0	0	0	0	0	38	0	81	119	942	955	W4a1	0	430	25439	0	0	0
1919564_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	132	145	781	799	H1g1	0	508	35218	0	0	0
1976516_23193_0_0	40	2	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	42	0	96	138	1201	1229	U2e1a1	0	489	33625	0	0	0
1974541_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	145	157	651	658	H7b3	0	456	30546	0	0	0
1999109_23193_0_0	42	4	0	0	0	0	0	0	3	3	0	0	46	2	1	2	0	0	0	0	0	0	44	0	126	170	940	948	J1b1a2a	0	446	26803	0	0	0
1929372_23193_0_0	15	1	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	35	51	2017	2033	H11a	0	419	26755	0	0	0
1985761_23193_0_0	23	2	0	0	0	0	0	0	1	1	0	0	25	0	0	0	0	0	0	0	0	0	25	0	130	155	844	859	R0a	0	411	35431	0	0	0
3057196_23193_0_0	15	1	0	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	95	111	888	898	H3a1a	0	520	33610	1	0	0
3040028_23193_0_0	15	1	0	0	0	0	0	0	1	2	0	0	16	0	0	0	0	0	0	0	0	0	16	0	110	126	1011	1026	V8	0	518	36953	0	0	0
3097650_23193_0_0	36	1	0	1	0	0	0	0	2	2	1	0	38	0	0	0	0	0	0	0	0	0	38	0	89	127	1200	1216	T1a1a1	0	386	36985	0	0	0
3094418_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	94	125	1255	1270	U5b2a1a1a	0	447	37484	0	0	0
3076648_23193_0_0	36	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	101	138	1125	1139	I2a2	0	408	39946	0	0	0
3075415_23193_0_0	29	1	0	0	0	0	0	0	2	1	0	0	30	0	1	0	0	0	0	0	0	0	30	0	95	125	1211	1226	U5a2b4	0	404	38039	0	0	0
3057045_23193_0_0	17	1	0	0	0	0	0	0	1	1	0	0	18	0	0	0	0	0	0	0	0	0	18	0	73	91	1479	1500	V10a	0	602	37309	0	0	0
3064779_23193_0_0	14	2	1	0	0	0	0	0	2	1	0	0	17	0	1	1	0	0	0	0	0	0	17	0	105	122	852	867	H5a1+152	0	491	37292	0	0	0
3052005_23193_0_0	13	1	0	0	0	0	0	0	1	2	0	0	14	0	0	0	0	0	0	0	0	0	14	0	61	75	1173	1189	H45b	0	523	41823	0	0	0
3090407_23193_0_0	26	2	1	0	0	0	0	0	1	1	0	0	29	0	0	1	0	0	0	0	0	0	29	0	93	122	987	996	U5a1b1g	0	506	33566	0	0	0
