s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1599337_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	39	53	1719	1747	H31a	0	493	46338	0	0	0
1569410_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	77	108	1398	1423	X2b+226	0	437	41080	0	0	0
1582393_23193_0_0	13	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	75	89	1207	1218	H6a1a	0	449	50576	0	0	0
1548638_23193_0_0	30	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	30	0	76	106	1226	1239	J1c1a	0	487	42430	0	0	0
1552601_23193_0_0	11	3	0	0	0	0	0	0	1	1	0	0	14	0	0	2	0	0	0	0	0	0	14	0	70	84	912	928	H1b	0	477	43673	0	0	0
1508139_23193_0_0	35	2	0	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	0	37	0	62	99	1391	1407	K1a4a1a+195	0	539	45334	0	0	0
1563716_23193_0_0	38	1	1	0	0	0	0	0	1	1	0	0	40	0	0	0	0	0	0	0	0	0	40	0	40	80	1437	1467	T2f1a1	0	472	42127	0	0	0
1532084_23193_0_0	38	2	0	1	1	0	0	0	3	0	2	0	42	0	1	1	0	0	0	0	0	0	42	0	55	97	1451	1474	T1a1	0	460	50647	1	0	0
1505582_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	56	68	1543	1571	H1b1	0	479	43019	0	0	0
1562137_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	45	59	2122	2166	H1a1	0	427	65917	0	0	0
1581710_23193_0_0	33	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	88	122	1230	1243	U4b1b1a	0	409	52133	0	0	0
1514676_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	18	32	1931	1955	H1c8	0	508	43123	0	0	0
1538039_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	130	144	825	834	HV+16311	0	417	42358	0	0	0
1521091_23193_0_0	31	1	0	2	0	0	0	0	1	0	2	0	34	0	0	0	0	0	0	0	0	0	34	0	52	86	1320	1341	J1c2	0	447	42460	0	0	0
1552968_23193_0_0	36	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	16	53	1937	1971	W5a1a	0	407	47209	0	0	0
1541975_23193_0_0	14	2	0	0	0	0	0	0	1	1	0	0	16	0	0	1	0	0	0	0	0	0	16	0	102	118	1153	1166	H1a1	0	474	46080	0	0	0
1551862_23193_0_0	24	1	0	0	0	0	0	0	1	1	0	0	25	0	0	0	0	0	0	0	0	0	25	0	71	96	1032	1054	R6a2	0	460	46169	0	0	0
1549446_23193_0_0	30	3	0	0	1	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	72	106	1119	1137	U2a1b	0	446	38133	0	0	0
