s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
3637576_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	96	106	943	956	H2a2b1a1	0	448	26412	0	0	0
3670352_23193_0_0	15	1	1	0	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	17	0	65	82	1480	1494	H4a1a1a	0	413	29883	0	0	0
3670864_23193_0_0	36	1	0	0	0	0	0	0	2	1	0	0	37	0	1	0	0	0	0	0	0	0	37	0	110	147	1196	1211	K1a4a1f	0	573	29965	0	0	0
3635327_23193_0_0	39	0	0	0	0	0	0	0	1	0	0	0	39	0	1	0	0	0	0	0	0	0	39	0	79	118	897	903	T2a1b1a	0	482	30752	0	0	0
3620501_23193_0_0	26	2	0	0	0	0	0	0	1	1	0	0	28	0	0	1	0	0	0	0	0	0	28	0	109	137	880	890	U5a1b	0	457	29893	0	0	0
3648268_23193_0_0	18	1	0	0	0	0	0	0	3	1	0	0	19	0	2	0	0	0	0	0	0	0	19	0	95	114	1141	1161	H11a1	0	477	31201	0	0	0
3650996_23193_0_0	40	3	0	0	0	0	0	0	3	2	0	0	43	1	2	2	0	0	0	0	0	0	42	0	144	186	900	911	J1b1a1a	0	436	30235	0	0	0
3671202_23193_0_0	25	2	0	0	0	0	0	0	1	1	0	0	27	0	0	1	0	0	0	0	0	0	27	0	183	210	627	632	U5a1a1	0	454	31943	0	0	0
3657147_23193_0_0	33	1	0	0	0	0	0	0	1	0	0	0	34	0	1	0	0	0	0	0	0	0	34	0	67	101	1298	1312	U4b1a2	0	468	27975	0	0	0
3662859_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	86	100	1003	1022	H1c3	0	467	34522	0	0	0
3624462_23193_0_0	10	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	98	109	938	951	H	0	398	31844	0	0	0
3683031_23193_0_0	26	2	0	0	0	0	0	0	2	2	0	0	28	0	1	1	0	0	0	0	0	0	28	0	143	171	836	846	U5a1a1	0	418	38745	0	0	0
3640242_23193_0_0	14	1	0	0	0	0	0	0	1	2	0	0	15	0	0	0	0	0	0	0	0	0	15	0	99	114	915	925	H1bp	0	621	40345	1	0	2
3610371_23193_0_0	11	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	12	0	30	42	2058	2094	H1+16189	0	444	27588	0	0	0
3651995_23193_0_0	39	1	0	0	0	0	0	0	1	1	0	0	40	0	0	0	0	0	0	0	0	0	40	0	81	121	941	956	J1b1a1+146	0	449	30662	1	0	0
3698370_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	87	101	991	996	H13a1a1a	0	417	24638	0	0	0
3602870_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	101	116	841	850	H1a1a1	0	422	28260	0	0	0
3600028_23193_0_0	33	2	0	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	88	123	1201	1219	K2a5	0	466	30725	0	0	0
