s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
4316192_23193_0_0	16	2	1	0	0	0	0	0	1	1	0	0	19	0	0	1	0	0	0	0	0	0	19	0	88	107	1148	1160	H5a1g1	0	498	38075	0	0	0
4303363_23193_0_0	13	1	0	0	0	0	0	0	2	1	0	0	14	0	1	0	0	0	0	0	0	0	14	0	145	159	719	730	H1i1	0	435	34780	0	0	0
4395727_23193_0_0	34	3	1	0	0	0	0	0	2	1	0	0	38	1	0	1	0	0	0	0	0	0	37	0	98	135	940	954	F3b1b	0	470	39617	0	0	0
4398268_23193_0_0	14	1	0	0	0	0	0	0	1	2	0	0	15	0	0	0	0	0	0	0	0	0	15	0	136	151	1204	1218	V	0	406	35067	0	0	0
4399359_23193_0_0	12	0	1	1	0	0	0	0	1	0	0	0	14	0	1	0	0	0	0	0	0	0	14	0	382	396	705	712.5	H5a1	0	494	25649	0	0	0
4391776_23193_0_0	37	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	350	387	999	1012	I2c	0	399	26474	0	0	0
4350879_23193_0_0	29	1	0	0	0	0	0	0	2	1	0	0	30	0	1	0	0	0	0	0	0	0	30	0	186	216	734	744	U5a1b1c	0	441	29245	0	0	0
4316908_23193_0_0	43	2	0	0	0	0	0	0	1	1	0	0	45	0	0	0	0	0	0	0	0	0	45	0	78	123	1385	1414	I1a1d	0	470	39407	0	0	0
4356530_23193_0_0	16	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	16	0	69	85	1114	1131	H6a1b4	0	475	38428	0	0	0
4399056_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	36	67	2000	2025	K2a	0	517	38590	0	0	0
4369650_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	96	107	1011	1025	H1ba	0	427	34234	0	0	0
4311145_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	1	0	1	0	0	0	0	0	0	12	0	71	83	955	967	H3c2b	0	472	32099	0	0	0
4321166_23193_0_0	38	2	1	0	0	0	0	0	1	1	0	0	41	0	0	1	0	0	0	0	0	0	41	0	114	155	911	931	T2f1a1	0	469	38906	0	0	0
4315011_23193_0_0	19	2	1	0	0	0	0	0	1	1	0	0	22	0	0	1	0	0	0	0	0	0	22	0	68	90	1112	1127	H4a1a4b	0	445	35811	0	0	0
4398993_23193_0_0	29	2	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	47	78	1316	1331	U5b1d1c	0	539	36521	0	0	0
4317651_23193_0_0	33	1	0	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	43	77	1241	1253	T2b2b1	0	558	40655	0	0	0
4370529_23193_0_0	26	1	0	0	0	0	0	0	1	1	0	0	27	0	0	0	0	0	0	0	0	0	27	0	55	82	1532	1551	U5a1b1d+16093	0	564	36324	0	0	0
4317387_23193_0_0	42	3	0	0	0	0	0	0	2	1	0	0	45	0	1	1	0	0	0	0	0	0	45	0	124	169	890	910	I1a1b	0	413	46254	0	0	0
