s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
5004022_23193_0_0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	786	788	631	637	H2a2a1	0	402	23706	0	0	0
5089185_23193_0_0	34	2	0	0	0	0	0	0	1	1	0	0	36	0	0	1	0	0	0	0	0	0	36	0	72	108	1496	1512	J1c7a	0	447	25585	0	0	0
5043374_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	103	132	907	928	U5b1b1+@16192	0	469	34890	0	0	0
5092354_23193_0_0	28	1	0	0	0	0	0	0	1	0	0	0	29	0	1	0	0	0	0	0	0	0	29	0	101	130	1279	1295	U5a2c3a	0	597	28349	0	0	0
5024599_23193_0_0	33	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	33	0	51	84	1454	1466	K1a2b	0	415	37795	0	0	0
5057144_23193_0_0	32	2	0	0	0	0	0	0	2	1	0	0	34	0	1	1	0	0	0	0	0	0	34	0	141	175	825	840	U5a1a1d	0	478	32300	0	0	0
5071920_23193_0_0	35	1	0	0	1	0	0	0	1	1	1	0	37	0	0	0	0	0	0	0	0	0	37	0	288	325	917	931	T2b24	0	419	30121	0	0	0
5096599_23193_0_0	13	1	0	0	0	0	0	0	1	2	0	0	14	0	0	0	0	0	0	0	0	0	14	0	55	69	1213	1236	V	0	413	32978	0	0	0
5084410_23193_0_0	37	1	0	0	0	0	0	0	2	1	0	0	38	0	1	0	0	0	0	0	0	0	38	0	125	163	543	549	D4	0	651	35596	0	0	0
5096910_23193_0_0	9	1	0	0	1	0	0	0	1	1	1	0	11	0	0	0	0	0	0	0	0	0	11	0	65	76	1788	1809	H2a1	0	513	22241	0	0	0
5054341_23193_0_0	15	1	1	0	0	0	0	0	1	2	0	0	17	0	0	0	0	0	0	0	0	0	17	0	133	150	664	672	H4a1a1a	0	578	24206	0	0	0
5010259_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	188	199	764	770	H1ag1	0	466	22779	0	0	0
5032578_23193_0_0	32	1	0	1	0	0	0	0	2	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	135	169	886	899	J1c1b	0	442	28599	0	0	0
5073565_23193_0_0	12	1	0	0	1	0	0	0	1	2	0	0	14	0	0	0	0	0	0	0	0	0	14	0	65	79	1061	1082	H1a	0	472	32972	0	0	0
5039573_23193_0_0	34	1	1	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	213	249	832	844	T2+16189	0	476	27287	0	0	0
5036169_23193_0_0	30	1	0	0	0	0	0	0	1	2	0	0	31	0	0	0	0	0	0	0	0	0	31	0	107	138	1063	1077	J1c8a1	0	559	32673	0	0	0
5096183_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	117	146	746	755	U5a1c1	0	390	32152	0	0	0
5091162_23193_0_0	28	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	28	0	123	151	815	819	J1c2	0	475	33053	0	0	0
