s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1492930_23193_0_0	16	5	0	0	1	0	0	0	2	2	1	0	22	1	0	3	0	0	0	0	0	0	21	0	118	139	805	813	H5e1a1	0	595	27491	1	0	0
1465455_23193_0_0	11	1	1	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	121	134	803	813	H5a1	0	443	29482	0	0	0
1432102_23193_0_0	31	1	0	0	1	0	0	0	1	1	1	0	33	0	0	0	0	0	0	0	0	0	33	0	128	161	1156	1174	U5b2a4a	0	534	29764	0	0	0
1425000_23193_0_0	37	1	0	0	0	0	0	0	1	0	0	0	38	0	1	0	0	0	0	0	0	0	38	0	147	185	703	711	W1+119	0	467	30203	0	0	0
1481958_23193_0_0	33	1	0	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	65	99	1012	1023	T1a1	0	567	34463	0	0	0
1465352_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	63	76	998	1014	H1at1a	0	493	29957	0	0	0
1423528_23193_0_0	29	1	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	30	0	124	154	953	966	U4a2b	0	475	26080	0	0	0
1498663_23193_0_0	17	2	0	0	0	0	0	0	2	1	0	0	19	0	1	1	0	0	0	0	0	0	19	0	186	205	818	828	H11a7	0	463	21514	0	0	0
1415602_23193_0_0	32	1	1	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	95	129	952	964	I4a	0	457	27222	0	0	0
1454913_23193_0_0	40	1	1	0	1	0	0	0	1	2	0	0	43	0	0	0	0	0	0	0	0	0	43	0	78	121	1262	1281	W5a2b	0	492	29747	0	0	0
1444704_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	101	114	943	951	H1bs	0	473	35041	0	0	0
1485863_23193_0_0	34	0	0	0	1	0	0	0	2	0	1	0	35	0	2	0	0	0	0	0	0	0	35	0	102	137	1044	1061	U5b2a4a	0	491	27494	0	0	0
1479682_23193_0_0	43	2	0	0	0	0	0	0	2	1	0	0	45	0	1	0	0	0	0	0	0	0	45	0	82	127	1065	1085	I1a1c	0	497	31902	1	0	2
1497399_23193_0_0	31	2	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	71	104	1087	1097	K1a+195	0	424	34168	0	0	0
1425774_23193_0_0	34	2	0	0	0	0	0	0	2	1	0	0	36	0	1	0	0	0	0	0	0	0	36	0	86	122	806	816	K1	0	514	30481	0	0	0
1471071_23193_0_0	13	2	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	46	61	1292	1312	H1bb	0	578	30007	0	0	0
1453275_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	127	142	1092	1105	H27a	0	485	29308	0	0	0
1460613_23193_0_0	30	0	1	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	31	0	76	107	1030	1042	K1c1	0	494	22454	0	0	0
