s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2743052_23193_0_0	9	2	0	0	0	0	0	0	1	1	0	0	11	0	0	1	0	0	0	0	0	0	11	0	94	105	818	823	H63	0	465	31833	0	0	0
2755146_23193_0_0	33	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	34	0	112	146	1035	1043	T1a1	0	456	31077	0	0	0
2715865_23193_0_0	16	1	1	0	1	0	0	0	2	1	1	0	19	0	1	0	0	0	0	0	0	0	19	0	141	160	1034	1060	H1b1h	0	482	30393	1	0	0
2720410_23193_0_0	34	2	0	0	0	0	0	0	1	1	0	0	36	0	0	1	0	0	0	0	0	0	36	0	153	189	927	940	K1a4a1d	0	439	29384	0	0	0
2722028_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	43	75	1360	1382	U5b2b4a	0	480	29820	0	0	0
2716792_23193_0_0	15	2	0	0	0	0	0	0	1	1	0	0	17	0	0	1	0	0	0	0	0	0	17	0	105	122	969	980	HV15	0	481	29077	0	0	0
2713203_23193_0_0	10	1	1	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	39	51	1366	1383	H5a1	0	541	29274	1	0	2
2761046_23193_0_0	36	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	145	182	673	681	T2b27	0	449	29220	0	0	0
2721268_23193_0_0	35	1	0	0	0	0	0	0	2	1	0	0	36	0	1	0	0	0	0	0	0	0	36	0	58	94	1280	1293	T1a1	0	443	32070	0	0	0
2782130_23193_0_0	54	1	1	0	0	0	0	0	1	1	0	0	56	0	0	0	0	0	0	0	0	0	56	0	31	87	2311	2347	L2a1c4a1	0	488	30558	0	0	0
2792531_23193_0_0	29	1	0	0	0	0	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	30	0	88	118	945	954	J1c2t	0	450	30610	0	0	0
2758160_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	123	136	745	752	HV15	0	404	27571	0	0	0
2717939_23193_0_0	28	2	0	0	0	0	0	0	1	1	0	0	30	1	0	1	0	0	0	0	0	0	29	0	101	130	1073	1088	U5a1i1	0	514	32333	0	0	0
2771574_23193_0_0	69	1	0	0	1	0	0	0	3	1	1	0	71	0	2	0	0	0	0	0	0	0	71	0	157	228	794	807	L2d1	0	455	30610	0	0	0
2748181_23193_0_0	26	1	0	0	0	0	0	0	1	1	0	0	27	0	0	0	0	0	0	0	0	0	27	0	111	138	786	793	U5a1b1	0	514	32624	1	0	0
2771747_23193_0_0	15	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	16	0	72	88	1397	1420	H6a1a3	0	385	33787	0	0	0
2786609_23193_0_0	37	2	0	0	0	0	0	0	3	1	0	0	39	0	2	0	0	0	0	0	0	0	39	0	111	150	1077	1087	K1a26	0	567	39202	0	0	0
2744818_23193_0_0	11	1	0	0	0	0	0	0	1	2	0	0	12	0	0	0	0	0	0	0	0	0	12	0	103	115	986	1004	H1b	0	405	23125	0	0	0
