s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2327842_23193_0_0	43	2	2	0	0	0	0	0	1	1	0	0	47	0	0	1	0	0	0	0	0	0	47	0	129	176	900	915	D4b1b	0	584	30945	0	0	0
2369358_23193_0_0	14	2	0	0	0	0	0	0	1	2	0	0	16	0	0	1	0	0	0	0	0	0	16	0	98	114	978	987	H31a	0	473	22345	0	0	0
2376879_23193_0_0	35	1	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	132	168	879	894	I2c	0	420	29995	0	0	0
2383793_23193_0_0	12	3	0	0	0	0	0	0	2	2	0	0	15	0	0	1	0	0	0	0	0	0	15	0	82	97	875	883	H15a1	0	471	34575	0	0	0
2376896_23193_0_0	31	1	0	0	0	0	0	0	2	1	0	0	32	0	1	0	0	0	0	0	0	0	32	0	97	129	929	941	J1c1b	0	420	32724	0	0	0
2311288_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	234	249	654	662	V19	0	529	26677	0	0	0
2312628_23193_0_0	30	1	0	0	0	0	0	0	3	2	0	0	31	0	2	0	0	0	0	0	0	0	31	0	153	184	755	767	U5b1c1a	0	403	23098	0	0	0
2360554_23193_0_0	36	2	0	0	0	0	0	0	1	1	0	0	38	0	0	1	0	0	0	0	0	0	38	0	119	157	1159	1182	I2c	0	374	34047	0	0	0
2398481_23193_0_0	12	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	151	164	641	644	H5a1d	0	471	29234	0	0	0
2366781_23193_0_0	37	2	0	0	0	0	0	0	1	1	0	0	39	0	0	1	0	0	0	0	0	0	39	0	97	136	803	810	K2b1a1a	0	402	30728	0	0	0
2313354_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	129	142	748	757	H17b	0	434	29721	0	0	0
2335737_23193_0_0	17	1	1	0	0	0	0	0	1	1	0	0	19	0	0	0	0	0	0	0	0	0	19	0	168	187	655	662	H5a1c1a	0	522	25543	0	0	0
2367706_23193_0_0	40	1	1	0	0	0	0	0	1	1	0	0	42	0	0	0	0	0	0	0	0	0	42	0	107	149	927	940	F4a1a	0	590	31920	0	0	0
2310532_23193_0_0	12	2	1	0	0	0	0	0	1	1	0	0	15	0	0	1	0	0	0	0	0	0	15	0	140	155	1077	1097	H1b1+16362	0	494	33922	0	0	0
2337921_23193_0_0	14	2	0	0	0	0	0	0	1	1	0	0	16	0	0	1	0	0	0	0	0	0	16	0	150	166	729	737	H13a1a1a	0	411	29360	0	0	0
2395204_23193_0_0	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	87	98	572	578	H3h6	0	428	25919	0	0	0
2328694_23193_0_0	16	3	0	0	0	0	0	0	1	1	0	0	19	0	0	1	0	0	0	0	0	0	19	0	90	109	1043	1060	H6a1b2c	0	470	23716	0	0	0
2367792_23193_0_0	35	1	0	0	0	0	0	0	1	1	0	0	36	0	0	0	0	0	0	0	0	0	36	0	132	168	743	757	T2a1a2	0	533	36218	0	0	0
