s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
1933885_23193_0_0	16	2	0	0	0	0	0	0	1	0	0	0	18	1	0	1	0	0	0	0	0	0	17	0	132	149	932	945	V2b2	0	455	27878	0	0	0
1996048_23193_0_0	28	1	0	0	0	0	0	0	2	1	0	0	29	0	1	0	0	0	0	0	0	0	29	0	109	138	913	927	J1c3b	0	504	29400	0	0	0
1987545_23193_0_0	36	1	1	0	0	0	0	0	1	0	0	0	38	0	1	0	0	0	0	0	0	0	38	0	126	164	946	955	K1	0	455	24669	0	0	0
1931695_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	189	199	949	959	H	0	515	26432	0	0	0
1910238_23193_0_0	36	1	0	0	1	0	0	0	1	1	1	0	38	0	0	0	0	0	0	0	0	0	38	0	74	112	1072	1081	T2b+16362	0	546	19228	1	0	0
1963523_23193_0_0	36	1	1	0	0	0	0	0	2	2	0	0	38	0	2	0	0	0	0	0	0	0	38	0	121	159	790	802	T2+16189	0	559	25030	0	0	0
1974703_23193_0_0	19	1	0	0	1	0	0	0	1	1	0	0	21	0	0	0	0	0	0	0	0	0	21	0	93	114	1125	1133	V18a	0	497	32293	0	0	0
1937526_23193_0_0	29	3	0	0	0	0	0	0	2	0	0	0	32	1	1	1	0	0	0	0	0	0	31	0	224	255	685	694	J1c8a	0	471	28165	0	0	0
1974645_23193_0_0	10	1	0	0	0	0	0	0	1	2	0	0	11	0	0	0	0	0	0	0	0	0	11	0	96	107	911	926	H7h	0	421	24680	0	0	0
1926492_23193_0_0	12	2	1	0	0	0	0	0	1	1	0	0	15	0	0	1	0	0	0	0	0	0	15	0	92	107	929	940	H1b1+16362	0	444	27455	0	0	0
1963707_23193_0_0	23	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	24	0	64	88	1130	1140	H13a2c1	0	476	29296	0	0	0
1989847_23193_0_0	37	2	0	0	0	0	0	0	3	2	0	0	39	0	2	1	0	0	0	0	0	0	39	0	135	174	794	804	T2b	0	464	29009	0	0	0
1948243_23193_0_0	42	1	0	0	0	0	0	0	1	2	0	0	43	0	0	0	0	0	0	0	0	0	43	0	161	204	544	554	M2a3	0	390	23069	0	0	0
1983554_23193_0_0	28	1	0	0	0	0	0	0	2	1	0	0	29	0	1	0	0	0	0	0	0	0	29	0	110	139	798	808	U5a1a1c	0	576	30449	0	0	0
1951644_23193_0_0	17	1	0	0	0	0	0	0	1	1	0	0	18	0	0	0	0	0	0	0	0	0	18	0	187	205	938	949	V1a	0	520	27767	0	0	0
1904911_23193_0_0	31	1	0	0	0	0	0	0	2	1	0	0	32	0	1	0	0	0	0	0	0	0	32	0	117	149	1464	1482	U5a1f1a1	0	494	23998	0	0	0
1947738_23193_0_0	10	1	0	0	0	0	0	0	1	2	0	0	11	0	0	0	0	0	0	0	0	0	11	0	237	248	853	863	H10e1	0	502	24781	0	0	0
1923134_23193_0_0	14	2	0	0	0	0	0	0	1	2	0	0	16	0	0	1	0	0	0	0	0	0	16	0	147	163	591	597	H3b1a	0	519	24571	0	0	0
