s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2333421_23193_0_0	34	2	0	0	1	0	0	0	2	1	0	0	37	0	1	1	0	1	0	0	0	0	37	0	167	204	922	930	U2c1b	0	477	28323	0	0	0
2335666_23193_0_0	37	2	0	0	0	0	0	0	1	1	0	0	39	0	0	1	0	0	0	0	0	0	39	0	195	234	689	700	N1a1a1a2	0	537	33535	0	0	0
2317027_23193_0_0	28	1	0	0	0	0	0	0	2	1	0	0	29	0	1	0	0	0	0	0	0	0	29	0	151	180	703	710	J1c3g	0	376	25606	0	0	0
2370660_23193_0_0	13	2	0	0	0	0	0	0	2	1	0	0	15	0	1	0	0	0	0	0	0	0	15	0	64	79	978	992	HV17	0	455	39038	0	0	0
2385158_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	78	91	1182	1194	H1a	0	522	23406	0	0	0
2367475_23193_0_0	32	2	0	1	1	0	0	0	2	1	2	0	36	0	0	1	0	0	0	0	0	0	36	0	120	156	916	921	T1a1	0	599	31725	0	0	0
2330848_23193_0_0	8	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	96	105	831	840	H56	0	512	27943	0	0	0
2304471_23193_0_0	13	1	1	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	68	83	1081	1098	H1b1+16362	0	483	27531	0	0	0
2381689_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	88	98	969	980	H1c	0	502	26932	0	0	0
2360100_23193_0_0	28	1	0	0	0	0	0	0	2	1	0	0	29	0	1	0	0	0	0	0	0	0	29	0	139	168	595	609	X2c1	0	415	28686	0	0	0
2336458_23193_0_0	17	1	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	50	68	1166	1186	V+@72	0	556	34803	0	0	0
2365121_23193_0_0	29	2	0	0	0	0	0	0	3	2	0	0	31	1	2	1	0	0	0	0	0	0	30	0	129	159	1128	1141	U5a1a1	0	440	24967	0	0	0
2332969_23193_0_0	13	1	1	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	21	36	1831	1851	H1a3b	0	425	29401	0	0	0
2390842_23193_0_0	31	3	1	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	148	183	718	725	W	0	397	29306	0	0	0
2394057_23193_0_0	14	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	143	158	694	702	V15a	0	418	27060	0	0	0
2353671_23193_0_0	33	1	1	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	46	81	1783	1802	K1a24a	0	534	37328	0	0	0
2384463_23193_0_0	31	1	0	0	0	0	0	0	1	1	0	0	32	0	0	0	0	0	0	0	0	0	32	0	94	126	1144	1164	U3a1c	0	411	34512	0	0	0
2301064_23193_0_0	14	1	1	0	0	0	0	0	1	1	0	0	16	0	0	0	0	0	0	0	0	0	16	0	106	122	803	810	H5a1c1a	0	490	27818	0	0	0
