s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
4706572_23193_0_0	15	0	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	16	0	100	116	945	956	H4a1	0	532	24928	0	0	0
4753622_23193_0_0	9	1	0	0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	10	0	142	152	862	871	H67	0	453	34579	0	0	0
4761736_23193_0_0	32	4	0	0	1	0	0	0	2	1	2	0	37	0	1	3	0	0	0	0	0	0	37	0	140	177	904	915	U5b1c2a	0	480	31379	0	0	0
4782019_23193_0_0	32	2	0	0	0	0	0	0	1	1	0	0	34	0	0	1	0	0	0	0	0	0	34	0	117	151	827	838	I4a	0	472	34032	0	0	0
4778783_23193_0_0	32	1	0	1	0	0	0	0	2	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	90	124	1055	1075	X2b10a	0	441	31145	0	0	0
4764837_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	106	120	1087	1098	H5a6	0	528	34262	0	0	0
4781119_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	90	105	1289	1309	H7i1	0	417	28228	0	0	0
4779651_23193_0_0	42	1	1	0	0	0	0	0	1	1	0	0	44	0	0	0	0	0	0	0	0	0	44	0	116	160	827	842	M2a1a	0	551	29585	0	0	0
4719617_23193_0_0	29	1	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	30	0	89	119	1130	1142	R30a1c	0	596	34771	0	0	0
4786479_23193_0_0	26	1	1	0	0	0	0	0	1	1	0	0	28	0	0	0	0	0	0	0	0	0	28	0	36	64	1785	1812	U5a2d	0	461	30242	0	0	0
4782340_23193_0_0	16	1	0	0	0	0	0	0	1	0	0	0	17	0	1	0	0	0	0	0	0	0	17	0	162	179	776	783	H13a1a1	0	563	27134	1	0	2
4793866_23193_0_0	38	1	0	0	0	0	0	0	2	1	0	0	39	0	1	0	0	0	0	0	0	0	39	0	156	195	1015	1029	K1a4	0	445	32442	0	0	0
4737257_23193_0_0	10	2	0	0	0	0	0	0	2	1	0	0	12	0	1	1	0	0	0	0	0	0	12	0	84	96	1146	1164	H1as	0	397	37946	0	0	0
4719188_23193_0_0	58	1	1	0	0	0	0	0	1	1	0	0	60	0	0	0	0	0	0	0	0	0	60	0	53	113	1537	1567	L2c1	0	570	32750	1	0	0
4714771_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	82	97	882	898	H8	0	374	30830	0	0	0
4709093_23193_0_0	34	2	0	0	0	0	0	0	1	1	0	0	36	0	0	1	0	0	0	0	0	0	36	0	132	168	881	893	T1a1	0	414	31036	0	0	0
4747139_23193_0_0	38	3	0	0	0	0	0	0	2	1	0	0	41	0	1	2	0	0	0	0	0	0	41	0	131	172	940	953	M5a1b	0	465	34580	0	0	0
4745262_23193_0_0	30	2	0	0	0	0	0	0	1	1	0	0	32	1	0	1	0	0	0	0	0	0	31	0	147	178	868	880	U5a1a1d	0	489	39296	0	0	0
