s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
5557182_23193_0_0	6	1	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	7	0	134	141	1051	1067	H2a2a2	0	497	27586	0	0	0
5588648_23193_0_0	29	1	0	0	0	0	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	30	0	127	157	754	764	J1c3g	0	444	22460	0	0	0
5504005_23193_0_0	40	1	1	0	0	0	0	0	1	0	0	0	42	0	1	0	0	0	0	0	0	0	42	0	145	187	762	772	I1a1e	0	425	30835	0	0	0
5589657_23193_0_0	36	0	1	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	69	106	1160	1183	U2e1h	0	500	30682	0	0	0
5510017_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	258	273	519	526	H1c3a	0.052	549	26309	0	0	0
5546295_23193_0_0	12	1	0	0	0	0	0	0	1	2	0	0	13	0	0	0	0	0	0	0	0	0	13	0	97	110	1125	1142	H3c1	0	464	44268	0	0	0
5509468_23193_0_0	34	2	0	0	0	0	0	0	2	1	0	0	36	0	1	0	0	0	0	0	0	0	36	0	174	210	773	786	K1a10	0	535	27126	0	0	0
5546284_23193_0_0	15	2	0	0	0	0	0	0	1	1	0	0	17	0	0	0	0	0	0	0	0	0	17	0	54	71	1725	1752	H1bb	0	450	27830	0	0	0
5531896_23193_0_0	33	1	0	0	1	0	0	0	1	1	1	0	35	0	0	0	0	0	0	0	0	0	35	0	120	155	1240	1251	T2b2b1	0	464	31802	0	0	0
5516135_23193_0_0	41	2	0	0	0	0	0	0	2	2	0	0	43	0	1	1	0	0	0	0	0	0	43	0	175	218	1306	1318	W5a1a	0	478	26867	0	0	0
5559568_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	75	90	924	937	H1a1	0	526	34186	0	0	0
5516257_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	74	89	1092	1098	V24	0	470	31367	1	0	0
5502085_23193_0_0	16	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	17	0	158	175	694	704	V2	0	536	29881	1	0	0
5520215_23193_0_0	13	1	0	0	0	0	0	0	1	1	0	0	14	0	0	0	0	0	0	0	0	0	14	0	69	83	970	984	V	0	431	28471	1	0	2
5573015_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	64	79	833	841	H17b	0	428	25881	0	0	0
5580197_23193_0_0	32	1	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	184	217	988	999	J2b1a	0	522	29371	0	0	0
5555391_23193_0_0	29	1	0	0	0	0	0	0	3	1	0	0	30	0	2	0	0	0	0	0	0	0	30	0	318	348	941	947	J1c3c	0	447	27223	0	0	0
5598462_23193_0_0	32	1	2	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	58	93	1433	1447	U3b2b	0	482	31528	0	0	0
