s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
3043943_23193_0_0	32	1	1	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	114	148	1122	1133	K1c1	0	488	26662	0	0	0
3003566_23193_0_0	15	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	16	0	116	132	1004	1024	HV0d	0	451	31300	0	0	0
3051697_23193_0_0	34	6	0	0	0	0	0	0	3	1	0	0	40	1	0	3	0	0	0	0	0	0	39	0	110	149	974	986	U5a1f1a1	0	420	26616	0	0	0
3014583_23193_0_0	13	2	0	0	0	0	0	0	1	1	0	0	15	0	0	1	0	0	0	0	0	0	15	0	83	98	1224	1241	H1j8	0	486	29640	0	0	0
3031216_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	178	191	673	683	H5'36	0	379	31381	0	0	0
3057368_23193_0_0	32	6	0	0	0	0	0	0	3	2	0	0	38	1	1	4	0	0	0	0	0	0	37	0	280	317	836	848	U4b1b1	0	454	29133	0	0	0
3068946_23193_0_0	14	2	0	0	0	0	0	0	2	2	0	0	16	0	1	1	0	0	0	0	0	0	16	0	151	167	738	756	H1aa1	0	405	33315	0	0	0
3007224_23193_0_0	54	1	0	0	0	0	0	0	1	1	0	0	55	0	0	0	0	0	0	0	0	0	55	0	76	131	1026	1044	L2a1a2	0	556	37217	0	0	0
3034308_23193_0_0	25	1	0	0	0	0	0	0	1	1	0	0	26	0	0	0	0	0	0	0	0	0	26	0	156	182	779	790	U5a1a2b	0	471	30862	0	0	0
3042853_23193_0_0	35	1	2	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	0	38	0	84	122	832	839	L3b1a1a	0	518	33822	0	0	0
3019828_23193_0_0	15	1	0	0	0	0	0	0	2	1	0	0	16	0	1	0	0	0	0	0	0	0	16	0	123	139	1019	1033	H6b2	0	397	25335	0	0	0
3076761_23193_0_0	11	3	0	0	0	0	0	0	1	1	0	0	14	0	0	2	0	0	0	0	0	0	14	0	47	61	945	954	H7c3	0	508	30558	0	0	0
3034201_23193_0_0	8	2	0	0	0	0	0	0	1	1	0	0	10	0	0	1	0	0	0	0	0	0	10	0	74	84	842	854	H2a1d	0	476	31937	0	0	0
3059755_23193_0_0	36	3	0	0	0	0	0	0	1	2	0	0	39	0	0	2	0	0	0	0	0	0	39	0	131	170	738	745	T2b3e	0	442	28726	0	0	0
3068873_23193_0_0	40	2	0	0	0	0	0	0	1	1	0	0	42	0	0	0	0	0	0	0	0	0	42	0	82	124	1294	1313	I1a1b	0	517	26201	0	0	0
3047009_23193_0_0	36	1	0	0	0	0	0	0	3	1	0	0	37	0	2	0	0	0	0	0	0	0	37	0	124	161	1012	1031	I2	0	601	34378	0	0	0
3064762_23193_0_0	15	1	0	0	0	0	0	0	1	2	0	0	16	0	0	0	0	0	0	0	0	0	16	0	125	141	767	772	H1	0	513	29244	0	0	0
3026228_23193_0_0	32	4	0	0	0	0	0	0	2	2	0	0	36	0	0	2	0	0	0	0	0	0	36	0	108	144	1039	1056	I2	0	484	31311	0	0	0
