s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
4357381_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	84	119	1115	1134	J1c3e1	0	424	45690	0	0	0
4394623_23193_0_0	34	1	0	0	0	0	0	0	1	1	0	0	35	0	0	0	0	0	0	0	0	0	35	0	92	127	1152	1167	I2d	0	385	35040	0	0	0
4363144_23193_0_0	30	1	0	0	0	0	0	0	1	1	0	0	31	0	0	0	0	0	0	0	0	0	31	0	133	164	1096	1116	U5a1a1	0	455	40094	0	0	0
4310068_23193_0_0	66	2	1	0	0	0	0	0	3	1	0	0	69	0	2	1	0	0	0	0	0	0	69	0	57	126	987	1006	L2c2b1b	0	593	34535	0	0	0
4367885_23193_0_0	11	1	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	12	0	51	63	1240	1266	H59a	0	381	42340	0	0	0
4351983_23193_0_0	41	1	0	0	0	0	0	0	1	0	0	0	42	0	1	0	0	0	0	0	0	0	42	0	60	102	1631	1660	K1b1a1b	0	503	40572	0	0	0
4356035_23193_0_0	26	1	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	27	0	51	78	1511	1534	U5a1a2b	0	441	38614	0	0	0
4388969_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	57	86	1349	1377	X2e2a	0	510	41662	0	0	0
4377832_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	83	98	1093	1108	H7a1b	0	525	32818	1	0	0
4341336_23193_0_0	37	3	3	0	0	0	0	0	3	2	0	0	43	0	2	2	0	0	0	0	0	0	43	0	147	190	1013	1037	F1a3b	0	552	37641	0	0	0
4331508_23193_0_0	18	3	0	0	0	0	0	0	1	1	0	0	21	1	0	2	0	0	0	0	0	0	20	0	82	102	892	901	V25	0	409	34722	0	0	0
4334475_23193_0_0	12	1	0	0	0	0	0	0	1	1	0	0	13	0	0	0	0	0	0	0	0	0	13	0	23	36	1932	1970	H1o	0	486	37231	0	0	0
4325865_23193_0_0	19	1	0	0	0	0	0	0	1	0	0	0	20	0	1	0	0	0	0	0	0	0	20	0	81	101	1308	1330	H14a2c	0	457	41851	0	0	0
4332057_23193_0_0	28	1	0	0	0	0	0	0	1	1	0	0	29	0	0	0	0	0	0	0	0	0	29	0	98	127	1290	1304	J1c2	0	446	46630	0	0	0
4391971_23193_0_0	29	1	0	0	0	0	0	0	1	1	0	0	30	0	0	0	0	0	0	0	0	0	30	0	81	111	1110	1140	X2c1a	0	392	39965	0	0	0
4318408_23193_0_0	32	2	1	0	0	0	0	0	1	1	0	0	35	0	0	1	0	0	0	0	0	0	35	0	136	171	728	741	T2+16189	0	516	28625	0	0	0
4350066_23193_0_0	14	2	0	0	0	0	0	0	1	1	0	0	16	0	0	1	0	0	0	0	0	0	16	0	143	159	1072	1086	H1e1a+16278	0	466	38058	0	0	0
4365131_23193_0_0	14	1	0	0	0	0	0	0	1	1	0	0	15	0	0	0	0	0	0	0	0	0	15	0	55	70	1990	2017	H6a1a3	0	528	42644	0	0	0
