s	n_liftover_r2_snvs_with_mismatchrefallele	n_liftover_r2_homoplasmic_insertions_rel_to_grch38	n_liftover_r2_homoplasmic_deletions_rel_to_grch38	n_liftover_r2_heteroplasmic_indels_first_site_swapped_to_grch38	n_liftover_r2_heteroplasmic_deletions_with_internal_sites_swapped_to_grch38	n_liftover_r2_het_insertions_sharing_lhs_with_hom_ref_deletion	n_liftover_r2_heteroplasmic_deletions_sharing_lhs_with_homoplasmic_insertion_spanning_rhs	n_liftover_r2_heteroplasmic_deletions_spanning_only_lhs_of_homoplasmic_insertion	n_liftover_r2_sites_with_fancy_flip	n_liftover_r2_success_sites_flipped	n_liftover_r2_left_alignment_of_indels	n_liftover_r2_round2_failed_sites	n_liftover_r2_round2_fixed_sites	n_liftover_r2_round2_success_injected	n_liftover_r2_snvs_complex_liftover	n_liftover_r2_ref_insertion_new_haplos	n_liftover_r2_deletions_with_first_allele_and_internal_switches	n_liftover_r2_hom_dele_with_indels_reverted	n_liftover_r2_het_dele_span_insert_repaired_with_complex_rework	n_liftover_r2_het_deletions_span_insertions	n_liftover_r2_new_dupes_left_shift_failed	n_liftover_r2_fixed_indelStraddlesMultipleIntevals	n_liftover_r1_round1_failed_sites	n_liftover_changed_selfref_and_passed	n_liftover_r1_pass	n_liftover_r2_pass	mean_coverage	median_coverage	major_haplogroup	contamination	nuc_variants_pass	n_reads_unpaired_dropped	nuc_variants_dropped	mtdna_consensus_overlaps	nuc_consensus_overlaps
2003308_23193_0_0	25	1	0	0	0	0	0	0	1	1	0	0	26	0	0	0	0	0	0	0	0	0	26	0	89	115	1167	1183	U5a1a1	0	474	28634	0	0	0
2073215_23193_0_0	32	1	0	0	0	0	0	0	4	1	0	0	33	0	4	0	0	0	0	0	0	0	33	0	195	228	573	582	J1c3a2	0	516	20839	0	0	0
2048631_23193_0_0	37	2	0	0	0	0	0	0	1	1	0	0	39	0	0	1	0	0	0	0	0	0	39	0	126	165	741	751	T2a1b1a	0	378	27540	0	0	0
2094661_23193_0_0	19	1	0	0	0	0	0	0	1	1	0	0	20	0	0	0	0	0	0	0	0	0	20	0	143	163	756	767	V25	0	440	35082	0	0	0
2129495_23193_0_0	34	3	0	0	0	0	0	0	4	2	0	0	37	0	2	1	0	0	0	0	0	0	37	0	132	169	938	949	K1a3a	0	441	31750	0	0	0
2182262_23193_0_0	33	1	0	0	0	0	0	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	34	0	40	74	1339	1355	J1c2c2	0	452	30580	0	0	0
2120466_23193_0_0	13	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	128	142	809	827	H1b1+16362	0	416	36554	0	0	0
2170744_23193_0_0	15	1	0	0	0	0	0	0	1	2	0	0	16	0	0	0	0	0	0	0	0	0	16	0	108	124	791	802	H13a1a1a	0	419	34612	0	0	0
2159301_23193_0_0	42	1	0	0	1	0	0	0	1	1	1	0	44	0	0	0	0	0	0	0	0	0	44	0	81	125	1183	1197	T2c1d1	0	446	33071	0	0	0
2187655_23193_0_0	36	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	37	0	53	90	1253	1263	T2b3e	0	589	38727	0	0	0
2179745_23193_0_0	82	2	2	0	0	0	0	0	2	1	0	0	86	0	1	0	0	0	0	0	0	0	86	0	34	120	1536	1555	L0a1a2	0	526	34492	0	0	0
2152415_23193_0_0	32	3	0	0	0	0	0	0	1	2	0	0	35	0	0	2	0	0	0	0	0	0	35	0	61	96	1185	1212	X2b4a1	0	471	34140	0	0	0
2175976_23193_0_0	32	1	0	0	0	0	0	0	1	1	0	0	33	0	0	0	0	0	0	0	0	0	33	0	62	95	1278	1289	J1c2b5	0	410	31780	0	0	0
2128158_23193_0_0	10	1	0	0	0	0	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	11	0	151	162	721	734	H51a	0.021	477	33446	0	0	0
2122057_23193_0_0	34	1	1	0	0	0	0	0	2	1	0	0	36	0	1	0	0	0	0	0	0	0	36	0	111	147	936	949	K1c2	0	509	29127	0	0	0
2181745_23193_0_0	36	1	0	0	0	0	0	0	1	1	0	0	37	0	0	0	0	0	0	0	0	0	37	0	134	171	1110	1126	W1+119	0	396	36135	0	0	0
2181318_23193_0_0	11	2	0	0	0	0	0	0	1	1	0	0	13	0	0	1	0	0	0	0	0	0	13	0	69	82	1207	1229	H3	0	435	37764	0	0	0
2108642_23193_0_0	12	2	0	0	0	0	0	0	1	1	0	0	14	0	0	1	0	0	0	0	0	0	14	0	49	63	1275	1287	H1o	0	488	36111	0	0	0
